GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "55000","Wisconsin",3,CAINC5N,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",166593201,171010014,175794284,183721399,189779153,201058382,210529869,219194538,216211889,222260933,234631562,244508303,245762269,255165329,266132029,270846626,281979549,295996804,307907603,326836532,355048009,362245267
 "55000","Wisconsin",3,CAINC5N,20,"...","Population (persons) 2/","Number of persons",5406835,5445162,5479203,5514026,5546166,5577655,5610775,5640996,5669264,5691995,5713164,5734069,5757204,5778371,5794088,5812379,5836461,5858766,5880193,5896271,5880101,5892539
 "55000","Wisconsin",3,CAINC5N,30,"...","Per capita personal income (dollars) ","Dollars",30812,31406,32084,33319,34218,36047,37522,38857,38138,39048,41069,42641,42688,44159,45932,46598,48313,50522,52364,55431,60381,61475
 "55000","Wisconsin",3,CAINC5N,35,"...","Earnings by place of work ","Thousands of dollars",125490544,129879609,134072391,141101383,145254978,151722160,156858519,159732596,154756462,158659374,166933320,172983043,177814101,183139236,189869463,192623851,199164897,208428701,215882075,220125725,234299527,248309929
 "55000","Wisconsin",3,CAINC5N,36,"..."," Less: Contributions for government social insurance 3/","Thousands of dollars",14201539,14656796,15147668,15958620,16606625,17399752,17979085,18550666,18025822,18413326,17234187,17767184,20528158,21173104,21907363,22323215,23303098,24084754,25054266,25560929,27019963,29343076
 "55000","Wisconsin",3,CAINC5N,37,"...","  Employee and self-employed contributions for government social insurance ","Thousands of dollars",7250837,7534087,7769787,8180536,8534012,9017148,9401155,9683408,9395583,9526749,7818144,8044090,10555025,10954081,11370331,11762810,12413568,13021952,13600765,13977545,14931551,16353159
 "55000","Wisconsin",3,CAINC5N,38,"...","  Employer contributions for government social insurance ","Thousands of dollars",6950702,7122709,7377881,7778084,8072613,8382604,8577930,8867258,8630239,8886577,9416043,9723094,9973133,10219023,10537032,10560405,10889530,11062802,11453501,11583384,12088412,12989917
 "55000","Wisconsin",3,CAINC5N,42,"..."," Plus: Adjustment for residence 4/","Thousands of dollars",2839029,2925062,3000884,3106790,3300419,3423175,3683580,3727762,3290773,3242623,3359897,3298744,3259785,3493462,3636362,3734682,3910706,3939225,4204943,4100740,4249903,4592904
 "55000","Wisconsin",3,CAINC5N,45,"..."," Equals: Net earnings by place of residence ","Thousands of dollars",114128034,118147875,121925607,128249553,131948772,137745583,142563014,144909692,140021413,143488671,153059030,158514603,160545728,165459594,171598462,174035318,179772505,188283172,195032752,198665536,211529467,223559757
 "55000","Wisconsin",3,CAINC5N,46,"..."," Plus: Dividends, interest, and rent 5/","Thousands of dollars",30936165,29696333,30016128,30918164,31521394,35400959,37725453,40417921,37014079,36722897,40919214,44576071,42843602,45348627,48282714,49941138,52980763,55670651,58270240,59225549,66047313,70306775
 "55000","Wisconsin",3,CAINC5N,47,"..."," Plus: Personal current transfer receipts ","Thousands of dollars",21529002,23165806,23852549,24553682,26308987,27911840,30241402,33866925,39176397,42049365,40653318,41417629,42372939,44357108,46250853,46870170,49226281,52042981,54604611,68945447,77471229,68378735
 "55000","Wisconsin",3,CAINC5N,50,"..."," Wages and salaries ","Thousands of dollars",90654202,93016675,96057447,100924536,103845679,108707669,113109537,115996809,110609433,112413333,116881921,121216554,124686149,129425164,135200404,138766642,143773470,150353500,155598802,157117307,168376738,181223776
 "55000","Wisconsin",3,CAINC5N,60,"..."," Supplements to wages and salaries ","Thousands of dollars",22923183,24031204,25353991,26964695,28324239,29032450,30121180,31148566,32235977,31719655,33306507,34203834,34749144,35369185,35883175,36041317,37225664,39590154,40570539,39990361,40720883,42090430
 "55000","Wisconsin",3,CAINC5N,61,"...","  Employer contributions for employee pension and insurance funds 6/","Thousands of dollars",15972481,16908495,17976110,19186611,20251626,20649846,21543250,22281308,23605738,22833078,23890464,24480740,24776011,25150162,25346143,25480912,26336134,28527352,29117038,28406977,28632471,29100513
 "55000","Wisconsin",3,CAINC5N,62,"...","  Employer contributions for government social insurance ","Thousands of dollars",6950702,7122709,7377881,7778084,8072613,8382604,8577930,8867258,8630239,8886577,9416043,9723094,9973133,10219023,10537032,10560405,10889530,11062802,11453501,11583384,12088412,12989917
 "55000","Wisconsin",3,CAINC5N,70,"..."," Proprietors' income 7/","Thousands of dollars",11913159,12831730,12660953,13212152,13085060,13982041,13627802,12587221,11911052,14526386,16744892,17562655,18378808,18344887,18785884,17815892,18165763,18485047,19712734,23018057,25201906,24995723
 "55000","Wisconsin",3,CAINC5N,71,"...","  Farm proprietors' income ","Thousands of dollars",532108,397597,885469,1162719,961998,700005,1191119,829026,9776,988946,2193624,1815357,2243531,2206095,1930092,916386,886238,721965,866582,2050157,1959861,2176253
 "55000","Wisconsin",3,CAINC5N,72,"...","  Nonfarm proprietors' income ","Thousands of dollars",11381051,12434133,11775484,12049433,12123062,13282036,12436683,11758195,11901276,13537440,14551268,15747298,16135277,16138792,16855792,16899506,17279525,17763082,18846152,20967900,23242045,22819470
 "55000","Wisconsin",3,CAINC5N,81,"111-112"," Farm earnings ","Thousands of dollars",1192470,1095453,1555268,1902577,1657039,1388962,2116753,1817890,942391,1774997,2933754,2767402,3210527,3256937,2813138,1986044,1941009,1803095,1956282,2975210,2997700,3367930
 "55000","Wisconsin",3,CAINC5N,82,"..."," Nonfarm earnings ","Thousands of dollars",124298074,128784156,132517123,139198806,143597939,150333198,154741766,157914706,153814071,156884377,163999566,170215641,174603574,179882299,187056325,190637807,197223888,206625606,213925793,217150515,231301827,244941999
 "55000","Wisconsin",3,CAINC5N,90,"113-814","  Private nonfarm earnings ","Thousands of dollars",105389111,108846191,111396722,117349043,121077433,127073915,130630877,132760457,127284674,129870585,136872806,142510569,147106182,151550923,158599034,161991150,168355005,176809587,183342711,185739312,199025995,212209290
 "55000","Wisconsin",3,CAINC5N,100,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",310218,303246,306604,336936,362651,391429,311694,300278,288995,365819,356679,450990,470825,506646,604433,633119,619478,599259,596163,(D),695025,(D)
 "55000","Wisconsin",3,CAINC5N,101,"113","    Forestry and logging ","Thousands of dollars",85962,85250,93901,116650,153287,153208,106294,85875,69796,94815,101321,144735,153758,176897,231993,238783,212164,174146,155706,186789,192963,201290
 "55000","Wisconsin",3,CAINC5N,102,"114","    Fishing, hunting and trapping ","Thousands of dollars",2988,2882,2465,1753,864,1157,-719,-1717,-844,1163,90,-913,-1710,-2649,-880,-976,-844,-357,682,(D),2603,(D)
 "55000","Wisconsin",3,CAINC5N,103,"115","    Support activities for agriculture and forestry ","Thousands of dollars",221268,215114,210238,218533,208500,237064,206119,216120,220043,269841,255268,307168,318777,332398,373320,395312,408158,425470,439775,493184,499459,508831
 "55000","Wisconsin",3,CAINC5N,200,"21","   Mining, quarrying, and oil and gas extraction ","Thousands of dollars",181056,173893,181455,205182,210333,256577,270577,400112,300158,306648,569671,452833,465072,408066,308387,262596,311420,408677,332813,(D),307945,(D)
 "55000","Wisconsin",3,CAINC5N,201,"211","    Oil and gas extraction ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),28938,18908,32917,43615
 "55000","Wisconsin",3,CAINC5N,202,"212","    Mining (except oil and gas) ","Thousands of dollars",156063,148176,154943,173761,174474,185874,176301,172589,149386,155906,162563,192562,204332,261478,270868,249543,303786,376044,288852,291012,261260,310137
 "55000","Wisconsin",3,CAINC5N,203,"213","    Support activities for mining ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),15023,(D),13768,(D)
 "55000","Wisconsin",3,CAINC5N,300,"22","   Utilities ","Thousands of dollars",1156809,1143336,1125352,1188474,1174311,1305329,1317533,1670531,1469754,1422665,1494440,1418163,1534178,1598343,1640541,1571139,1643025,1659237,1560697,1485008,1408415,1395803
 "55000","Wisconsin",3,CAINC5N,400,"23","   Construction ","Thousands of dollars",8466899,8653670,9019977,9559824,9752134,10057379,10017814,9552827,8634582,8372847,8285721,8793598,9411670,10204316,11008987,11424617,12276147,13021687,13871255,14051398,14811484,15821426
 "55000","Wisconsin",3,CAINC5N,401,"236","    Construction of buildings ","Thousands of dollars",2261543,2385745,2434225,2476627,2513616,2581353,2546898,2520592,2250827,2025186,1962545,2276029,2425766,2611677,2845687,2989404,3132653,3341695,3586955,3593593,3680772,3944235
 "55000","Wisconsin",3,CAINC5N,402,"237","    Heavy and civil engineering construction ","Thousands of dollars",889867,888581,962051,1024042,1039469,1124347,1356407,1412587,1331158,1099978,1046857,1084742,1190567,1376212,1446630,1367711,1488847,1592296,1682792,1683114,1961819,2180910
 "55000","Wisconsin",3,CAINC5N,403,"238","    Specialty trade contractors ","Thousands of dollars",5315489,5379344,5623701,6059155,6199049,6351679,6114509,5619648,5052597,5247683,5276319,5432827,5795337,6216427,6716670,7067502,7654647,8087696,8601508,8774691,9168893,9696281
 "55000","Wisconsin",3,CAINC5N,500,"31-33","   Manufacturing ","Thousands of dollars",28873026,28749284,28320314,29504593,29834112,31106288,31712371,31978807,28522029,29054595,31057433,32433219,33058942,33626486,34737115,34082632,35535662,37192744,38028944,37824344,39512904,41806284
 "55000","Wisconsin",3,CAINC5N,510,"321,327-339","    Durable goods manufacturing ","Thousands of dollars",18479167,18273554,17971968,18642687,19159865,19895219,20052406,20232208,17632734,17909508,19289352,20251914,20510631,20475684,21143328,20565873,21678206,22731594,23067611,22361100,23790241,25017364
 "55000","Wisconsin",3,CAINC5N,511,"321","     Wood product manufacturing ","Thousands of dollars",984249,977485,1027425,1103331,1135384,1119022,1066779,989510,757546,699113,740203,764353,800716,842070,876677,886121,928031,981661,1029409,1096552,1161316,1252932
 "55000","Wisconsin",3,CAINC5N,512,"327","     Nonmetallic mineral product manufacturing ","Thousands of dollars",515571,524327,540515,574289,605246,603588,615333,597867,502262,496746,516600,512922,528511,566826,616864,630947,676060,726357,756936,782576,810070,845138
 "55000","Wisconsin",3,CAINC5N,513,"331","     Primary metal manufacturing ","Thousands of dollars",1083934,1104226,1085637,1183729,1221030,1242752,1247078,1235173,898298,1033304,1221851,1278883,1198877,1233375,1236038,1162719,1210660,1310742,1270151,1081705,1181222,1287446
 "55000","Wisconsin",3,CAINC5N,514,"332","     Fabricated metal product manufacturing ","Thousands of dollars",3455882,3404291,3455960,3667585,3908104,4083029,4281785,4467806,3794693,3861493,4354688,4664284,4687008,4889601,4959195,4966103,5243916,5619521,5654533,5456761,5648346,6040436
 "55000","Wisconsin",3,CAINC5N,515,"333","     Machinery manufacturing ","Thousands of dollars",5369080,5210493,4604805,4386836,4535879,4682139,4773422,5010356,4644866,4658453,4926283,5124071,5104984,5206637,5316012,5043418,5267380,5649466,5738216,5614034,6059615,6491089
 "55000","Wisconsin",3,CAINC5N,516,"334","     Computer and electronic product manufacturing ","Thousands of dollars",1584256,1525536,1540054,1559920,1634561,1682674,1807797,1805292,1647230,1628608,1724867,1771527,1754672,1714917,1779145,1750843,1793931,1845386,1955631,1883290,1884687,1830218
 "55000","Wisconsin",3,CAINC5N,517,"335","     Electrical equipment, appliance, and component manufacturing ","Thousands of dollars",1633100,1549264,1579629,1682654,1766985,2036802,1873531,1868822,1729432,1895060,2027525,2085438,2222475,2268060,2311291,2265742,2446509,2474251,2517656,2429918,2728831,2666498
 "55000","Wisconsin",3,CAINC5N,518,"3361-3363","     Motor vehicles, bodies and trailers, and parts manufacturing ","Thousands of dollars",1513248,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1247040,(D),(D),(D),1414114,1331323,1470425,1585470
 "55000","Wisconsin",3,CAINC5N,519,"3364-3466,3369","     Other transportation equipment manufacturing ","Thousands of dollars",791124,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),883164,(D),(D),(D),642444,616879,679230,721429
 "55000","Wisconsin",3,CAINC5N,521,"337","     Furniture and related product manufacturing ","Thousands of dollars",714779,737603,751688,792674,788028,811902,866924,876927,763486,760393,786279,779944,805619,837306,890108,887382,901639,918098,891032,873777,895916,916785
 "55000","Wisconsin",3,CAINC5N,522,"339","     Miscellaneous manufacturing ","Thousands of dollars",833944,854045,874592,962328,980607,972027,944738,956428,905011,916384,965765,998214,1007147,1014217,1027794,1058965,1127654,1184922,1197489,1194285,1270583,1379923
 "55000","Wisconsin",3,CAINC5N,530,"311-316,322-326","    Nondurable goods manufacturing ","Thousands of dollars",10393859,10475730,10348346,10861906,10674247,11211069,11659965,11746599,10889295,11145087,11768081,12181305,12548311,13150802,13593787,13516759,13857456,14461150,14961333,15463244,15722663,16788920
 "55000","Wisconsin",3,CAINC5N,531,"311","     Food manufacturing ","Thousands of dollars",2707014,2840757,2750419,3015213,2930589,2920409,3100339,3296638,3467147,3492130,3581984,3867535,4003536,4290547,4568676,4572240,4711863,4974235,5291386,5718498,5751591,6353174
 "55000","Wisconsin",3,CAINC5N,532,"312","     Beverage and tobacco product manufacturing ","Thousands of dollars",140214,153495,154187,182089,174420,177728,182239,185700,188981,185258,180943,179712,185346,197928,235111,260983,262724,271150,291528,358330,445401,460504
 "55000","Wisconsin",3,CAINC5N,533,"313","     Textile mills ","Thousands of dollars",58329,64021,77969,96487,102117,98828,101013,96950,87460,99818,104957,101487,92632,93787,86359,85055,88795,93099,91959,90827,92033,100153
