GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",112811520,115401544,122017588,129282291,137739425,147668004,148546895,146609596,137983604,146752367,156467073,167428549,166542339,173769675,187042532,194223700,202337241,210648610,221692307,240734263,257834298,263290135
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,20,"...","Population (persons) 2/","Number of persons",2885457,2908245,2929376,2941711,2940055,2932261,2931629,2957593,2987177,3016751,3052105,3082183,3110324,3133194,3157254,3174233,3185766,3188828,3185685,3185516,3161005,3151184
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,30,"...","Per capita personal income (dollars) ","Dollars",39097,39681,41653,43948,46849,50360,50670,49571,46192,48646,51265,54321,53545,55461,59242,61188,63513,66058,69590,75572,81567,83553
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,35,"...","Earnings by place of work ","Thousands of dollars",87457239,90635903,97785390,105927748,112628983,119791759,118807810,113956372,106433031,112046258,117673873,126133531,127971556,130971811,139133572,144910297,151558049,156702652,164246355,167196415,179986820,188481620
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,36,"..."," Less: Contributions for government social insurance 3/","Thousands of dollars",9262720,9681385,10527871,11700818,12390594,12716330,12605147,12547876,11798468,11947438,11211362,11655507,13501133,14090305,14939445,15483897,16140627,16938597,17759992,17788163,19246416,20863091
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,37,"...","  Employee and self-employed contributions for government social insurance ","Thousands of dollars",4777345,4980464,5316733,5815472,6206250,6506634,6518477,6582938,6292320,6406208,5374910,5593022,7266054,7524416,7966879,8217982,8603293,9069648,9575793,9597016,10467598,11544772
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,38,"...","  Employer contributions for government social insurance ","Thousands of dollars",4485375,4700921,5211138,5885346,6184344,6209696,6086670,5964938,5506148,5541230,5836452,6062485,6235079,6565889,6972566,7265915,7537334,7868949,8184199,8191147,8778818,9318319
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,42,"..."," Plus: Adjustment for residence 4/","Thousands of dollars",6041213,5375033,4093420,3121206,1752205,689490,-204524,-1390291,-702995,367468,157768,946501,1068990,520658,1252415,-181208,-955763,-561100,-813743,856794,1611556,3834740
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,45,"..."," Equals: Net earnings by place of residence ","Thousands of dollars",84235732,86329551,91350939,97348136,101990594,107764919,105998139,100018205,93931568,100466288,106620279,115424525,115539413,117402164,125446542,129245192,134461659,139202955,145672620,150265046,162351960,171453269
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,46,"..."," Plus: Dividends, interest, and rent 5/","Thousands of dollars",19555491,19287534,20345311,21097921,24316695,27622682,29591244,31625422,27415315,27888423,31312108,33441420,31912044,36077098,39932407,42558233,45414972,47812794,50830111,52119677,55379988,59580750
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,47,"..."," Plus: Personal current transfer receipts ","Thousands of dollars",9020297,9784459,10321338,10836234,11432136,12280403,12957512,14965969,16636721,18397656,18534686,18562604,19090882,20290413,21663583,22420275,22460610,23632861,25189576,38349540,40102350,32256116
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,50,"..."," Wages and salaries ","Thousands of dollars",61016537,62315971,66477970,71171938,75811292,80617307,83090103,82839643,76690780,77897814,80838803,85049253,86994506,91767479,99600917,102214491,107321581,111455484,117366091,118126335,129249504,137331567
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,60,"..."," Supplements to wages and salaries ","Thousands of dollars",12644946,13539962,15038672,16540143,17586880,17891588,18111106,18238562,16915534,17329353,18701710,18794889,20022736,20794113,21926200,22661750,23614154,24585629,25145572,25411936,26607323,27686976
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,61,"...","  Employer contributions for employee pension and insurance funds 6/","Thousands of dollars",8159571,8839041,9827534,10654797,11402536,11681892,12024436,12273624,11409386,11788123,12865258,12732404,13787657,14228224,14953634,15395835,16076820,16716680,16961373,17220789,17828505,18368657
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,62,"...","  Employer contributions for government social insurance ","Thousands of dollars",4485375,4700921,5211138,5885346,6184344,6209696,6086670,5964938,5506148,5541230,5836452,6062485,6235079,6565889,6972566,7265915,7537334,7868949,8184199,8191147,8778818,9318319
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,70,"..."," Proprietors' income 7/","Thousands of dollars",13795756,14779970,16268748,18215667,19230811,21282864,17606601,12878167,12826717,16819091,18133360,22289389,20954314,18410219,17606455,20034056,20622314,20661539,21734692,23658144,24129993,23463077
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,71,"...","  Farm proprietors' income ","Thousands of dollars",24430,32957,33845,31519,60978,72398,50852,71062,70646,41853,49082,52299,30195,32069,38697,30384,28777,21547,18165,21001,20347,21854
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,72,"...","  Nonfarm proprietors' income ","Thousands of dollars",13771326,14747013,16234903,18184148,19169833,21210466,17555749,12807105,12756071,16777238,18084278,22237090,20924119,18378150,17567758,20003672,20593537,20639992,21716527,23637143,24109646,23441223
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,81,"111-112"," Farm earnings ","Thousands of dollars",183422,184245,185357,174479,176690,197963,161255,173075,160763,116708,101306,106444,82759,77219,81137,75270,88103,65153,73945,75225,70458,75693
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,82,"..."," Nonfarm earnings ","Thousands of dollars",87273817,90451658,97600033,105753269,112452293,119593796,118646555,113783297,106272268,111929550,117572567,126027087,127888797,130894592,139052435,144835027,151469946,156637499,164172410,167121190,179916362,188405927
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,90,"113-814","  Private nonfarm earnings ","Thousands of dollars",78360410,80837920,87460683,95262839,101513887,108116070,106332610,100922302,93549274,99145418,104605773,113115828,114424316,116942630,124235068,129041425,135401535,140256214,147379333,149598342,161903166,170188650
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,100,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",27441,21486,33878,58787,47711,45028,48790,49564,43561,38299,44441,41782,45124,43695,42594,41595,29333,32081,34168,39624,43600,34435
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,101,"113","    Forestry and logging ","Thousands of dollars",(D),37,127,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),151,495,702,766,601
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,102,"114","    Fishing, hunting and trapping ","Thousands of dollars",(D),788,416,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),385,1223,1660,1925,2078
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,103,"115","    Support activities for agriculture and forestry ","Thousands of dollars",25510,20661,33335,57335,45664,42982,46329,47700,40543,35981,42223,40175,43043,42261,42010,40997,28798,31545,32450,37262,40909,31756
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,200,"21","   Mining, quarrying, and oil and gas extraction ","Thousands of dollars",57644,64370,66239,73236,89417,92609,86863,106137,58410,82728,164441,194206,168649,250312,154453,134760,132468,75649,61202,56618,72111,71377
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAINC5N,201,"211","    Oil and gas extraction ","Thousands of dollars",43132,52147,53916,56632,65065,58535,57273,68423,30461,48994,115903,150779,124815,208339,123483,101477,88797,24752,16962,(D),25139,31981
