GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "56000","Wyoming",7,CAINC5N,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",15440766,15905302,16937217,18287423,20004393,22895543,24408327,27002529,24912751,26185429,28699871,30844405,30694095,32679633,32755555,31090130,32487400,34025191,35592602,37866368,40866558,42584713
 "56000","Wyoming",7,CAINC5N,20,"...","Population (persons) 2/","Number of persons",494657,500017,503453,509106,514157,522667,534876,546043,559851,564405,566858,575497,580930,580949,583645,581983,576248,574801,575341,577605,579483,581381
 "56000","Wyoming",7,CAINC5N,30,"...","Per capita personal income (dollars) ","Dollars",31215,31810,33642,35921,38907,43805,45634,49451,44499,46395,50630,53596,52836,56252,56122,53421,56377,59195,61863,65558,70522,73248
 "56000","Wyoming",7,CAINC5N,35,"...","Earnings by place of work ","Thousands of dollars",10525807,10987523,11541056,12069280,13013401,15044916,16324676,18194968,17454921,18325718,19473737,20192924,20821636,21922613,21804070,20366744,20949932,22104955,22626745,22443359,23741330,24891571
 "56000","Wyoming",7,CAINC5N,36,"..."," Less: Contributions for government social insurance 3/","Thousands of dollars",1202040,1231957,1309540,1403333,1514547,1914555,2115280,2250406,2182103,2219465,2104321,2217848,2496303,2653163,2608146,2497784,2557231,2627182,2748350,2722541,2814863,2948271
 "56000","Wyoming",7,CAINC5N,37,"...","  Employee and self-employed contributions for government social insurance ","Thousands of dollars",617778,639780,679422,727634,783108,886917,960975,1025808,1004814,1024927,845688,876613,1151667,1224898,1228947,1183846,1230782,1292850,1359419,1369340,1402923,1523927
 "56000","Wyoming",7,CAINC5N,38,"...","  Employer contributions for government social insurance ","Thousands of dollars",584262,592177,630118,675699,731439,1027638,1154305,1224598,1177289,1194538,1258633,1341235,1344636,1428265,1379199,1313938,1326449,1334332,1388931,1353201,1411940,1424344
 "56000","Wyoming",7,CAINC5N,42,"..."," Plus: Adjustment for residence 4/","Thousands of dollars",-9196,-29370,-49956,-62598,-93304,-140716,-177346,-216302,-215625,-237644,-247348,-245654,-234449,-221685,-237239,-274609,-262524,-246492,-260450,-284259,-321739,-316156
 "56000","Wyoming",7,CAINC5N,45,"..."," Equals: Net earnings by place of residence ","Thousands of dollars",9314571,9726196,10181560,10603349,11405550,12989645,14032050,15728260,15057193,15868609,17122068,17729422,18090884,19047765,18958685,17594351,18130177,19231281,19617945,19436559,20604728,21627144
 "56000","Wyoming",7,CAINC5N,46,"..."," Plus: Dividends, interest, and rent 5/","Thousands of dollars",4277355,4199016,4610665,5417206,6214287,7375996,7688913,8153510,6478787,6674461,7919769,9460858,8817705,9663509,9565436,9072721,9752483,9921512,10857682,11869654,13009588,14386920
 "56000","Wyoming",7,CAINC5N,47,"..."," Plus: Personal current transfer receipts ","Thousands of dollars",1848840,1980090,2144992,2266868,2384556,2529902,2687364,3120759,3376771,3642359,3658034,3654125,3785506,3968359,4231434,4423058,4604740,4872398,5116975,6560155,7252242,6570649
 "56000","Wyoming",7,CAINC5N,50,"..."," Wages and salaries ","Thousands of dollars",7330442,7689473,8033813,8577754,9339710,10725780,11895834,12950593,12196298,12369750,12939091,13542585,13733298,14410145,14280603,13424467,13709434,14352801,15065688,14600742,15448876,16596911
 "56000","Wyoming",7,CAINC5N,60,"..."," Supplements to wages and salaries ","Thousands of dollars",1669759,1764951,1927406,2056423,2192380,2698881,2999786,3246110,3068849,3161800,3235596,3438000,3807664,3964056,4025719,3844623,3957790,4150848,4083245,3915799,4109289,4204010
 "56000","Wyoming",7,CAINC5N,61,"...","  Employer contributions for employee pension and insurance funds 6/","Thousands of dollars",1085497,1172774,1297288,1380724,1460941,1671243,1845481,2021512,1891560,1967262,1976963,2096765,2463028,2535791,2646520,2530685,2631341,2816516,2694314,2562598,2697349,2779666
 "56000","Wyoming",7,CAINC5N,62,"...","  Employer contributions for government social insurance ","Thousands of dollars",584262,592177,630118,675699,731439,1027638,1154305,1224598,1177289,1194538,1258633,1341235,1344636,1428265,1379199,1313938,1326449,1334332,1388931,1353201,1411940,1424344
 "56000","Wyoming",7,CAINC5N,70,"..."," Proprietors' income 7/","Thousands of dollars",1525606,1533099,1579837,1435103,1481311,1620255,1429056,1998265,2189774,2794168,3299050,3212339,3280674,3548412,3497748,3097654,3282708,3601306,3477812,3926818,4183165,4090650
