GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "40000","Oklahoma",6,CAINC5N,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",88609534,90711628,95275667,102917268,112487587,124536498,128994333,143654854,133218319,139695062,150301952,159875362,167796900,177635739,172726289,164709044,171995438,180823960,189981259,199233203,220176482,226307998
 "40000","Oklahoma",6,CAINC5N,20,"...","Population (persons) 2/","Number of persons",3467100,3489080,3504892,3525233,3548597,3594090,3634349,3668976,3717572,3759581,3786640,3815353,3848112,3871583,3901051,3916821,3920455,3928494,3943796,3964912,3991225,4019800
 "40000","Oklahoma",6,CAINC5N,30,"...","Per capita personal income (dollars) ","Dollars",25557,25999,27184,29194,31699,34650,35493,39154,35835,37157,39693,41903,43605,45882,44277,42052,43871,46029,48172,50249,55165,56298
 "40000","Oklahoma",6,CAINC5N,35,"...","Earnings by place of work ","Thousands of dollars",62898658,64595080,67873856,74070349,81196886,89608909,90447715,100686422,91235975,95686094,102575598,109779401,119225033,126219487,121344594,112809063,117714834,123927674,129823368,128950605,139236538,149830740
 "40000","Oklahoma",6,CAINC5N,36,"..."," Less: Contributions for government social insurance 3/","Thousands of dollars",7047315,7296806,7508691,8030930,8506321,9109958,9585406,10040006,9848097,10095101,9732346,10323739,11890230,12224998,12305283,12059885,12542374,13258622,13797744,14034212,14734284,15999337
 "40000","Oklahoma",6,CAINC5N,37,"...","  Employee and self-employed contributions for government social insurance ","Thousands of dollars",3683285,3783039,3842957,4056749,4339209,4732601,5038713,5333591,5233753,5358445,4460905,4653218,6081309,6395732,6515607,6572749,6850273,7282381,7582354,7758302,8091218,8913100
 "40000","Oklahoma",6,CAINC5N,38,"...","  Employer contributions for government social insurance ","Thousands of dollars",3364030,3513767,3665734,3974181,4167112,4377357,4546693,4706415,4614344,4736656,5271441,5670521,5808921,5829266,5789676,5487136,5692101,5976241,6215390,6275910,6643066,7086237
 "40000","Oklahoma",6,CAINC5N,42,"..."," Plus: Adjustment for residence 4/","Thousands of dollars",1013994,985693,966689,948902,910931,882612,846393,790484,679203,611722,560542,550627,472050,461637,434211,455625,443274,474875,468274,459072,591698,652014
 "40000","Oklahoma",6,CAINC5N,45,"..."," Equals: Net earnings by place of residence ","Thousands of dollars",56865337,58283967,61331854,66988321,73601496,81381563,81708702,91436900,82067081,86202715,93403794,100006289,107806853,114456126,109473522,101204803,105615734,111143927,116493898,115375465,125093952,134483417
 "40000","Oklahoma",6,CAINC5N,46,"..."," Plus: Dividends, interest, and rent 5/","Thousands of dollars",17612002,17329683,17852510,18929959,20625624,23151388,25838725,28159624,25206512,25804843,28874836,31227276,30730878,33002477,31997772,31206214,32776592,34888536,36269167,37048632,41651703,43113720
 "40000","Oklahoma",6,CAINC5N,47,"..."," Plus: Personal current transfer receipts ","Thousands of dollars",14132195,15097978,16091303,16998988,18260467,20003547,21446906,24058330,25944726,27687504,28023322,28641797,29259169,30177136,31254995,32298027,33603112,34791497,37218194,46809106,53430827,48710861
 "40000","Oklahoma",6,CAINC5N,50,"..."," Wages and salaries ","Thousands of dollars",44622573,45171642,46238054,48469663,51111460,56339439,59599333,63303528,61167476,62371565,66177088,70159176,72310886,75569526,76957817,75709303,78207172,82167258,85456534,84632230,88792363,96033912
 "40000","Oklahoma",6,CAINC5N,60,"..."," Supplements to wages and salaries ","Thousands of dollars",10237954,10779290,11326091,12215825,13014943,13567949,13940392,14230454,14424126,15552055,16216747,16707223,17735928,18446048,18871885,18414014,18893266,19827131,20371224,20208088,20778220,21521215
 "40000","Oklahoma",6,CAINC5N,61,"...","  Employer contributions for employee pension and insurance funds 6/","Thousands of dollars",6873924,7265523,7660357,8241644,8847831,9190592,9393699,9524039,9809782,10815399,10945306,11036702,11927007,12616782,13082209,12926878,13201165,13850890,14155834,13932178,14135154,14434978
 "40000","Oklahoma",6,CAINC5N,62,"...","  Employer contributions for government social insurance ","Thousands of dollars",3364030,3513767,3665734,3974181,4167112,4377357,4546693,4706415,4614344,4736656,5271441,5670521,5808921,5829266,5789676,5487136,5692101,5976241,6215390,6275910,6643066,7086237
 "40000","Oklahoma",6,CAINC5N,70,"..."," Proprietors' income 7/","Thousands of dollars",8038131,8644148,10309711,13384861,17070483,19701521,16907990,23152440,15644373,17762474,20181763,22913002,29178219,32203913,25514892,18685746,20614396,21933285,23995610,24110287,29665955,32275613
 "40000","Oklahoma",6,CAINC5N,71,"...","  Farm proprietors' income ","Thousands of dollars",581396,807535,759289,983550,1034465,430300,303432,400476,-241182,518385,1033037,1356524,1417779,1835243,1656020,748940,842710,720933,776181,517573,1215802,246765
 "40000","Oklahoma",6,CAINC5N,72,"...","  Nonfarm proprietors' income ","Thousands of dollars",7456735,7836613,9550422,12401311,16036018,19271221,16604558,22751964,15885555,17244089,19148726,21556478,27760440,30368670,23858872,17936806,19771686,21212352,23219429,23592714,28450153,32028848
 "40000","Oklahoma",6,CAINC5N,81,"111-112"," Farm earnings ","Thousands of dollars",815251,977138,955698,1259910,1299972,680599,664095,799919,55518,814908,1351133,1760430,1765056,2191675,1877505,993219,1093708,940480,1051523,808178,1473924,559726
 "40000","Oklahoma",6,CAINC5N,82,"..."," Nonfarm earnings ","Thousands of dollars",62083407,63617942,66918158,72810439,79896914,88928310,89783620,99886503,91180457,94871186,101224465,108018971,117459977,124027812,119467089,111815844,116621126,122987194,128771845,128142427,137762614,149271014
 "40000","Oklahoma",6,CAINC5N,90,"113-814","  Private nonfarm earnings ","Thousands of dollars",49241537,49992161,52674162,57868040,64079644,72099817,71777236,80961878,71540163,74349321,80692308,87570555,96374838,102382882,97205941,89241240,93715993,99256666,103809276,102414462,111624425,122303867
 "40000","Oklahoma",6,CAINC5N,100,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",110266,110270,122749,159357,165481,186000,139264,135677,149455,226876,207007,195846,180527,188199,217246,234845,237521,251545,242825,284623,269052,268008
 "40000","Oklahoma",6,CAINC5N,101,"113","    Forestry and logging ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "40000","Oklahoma",6,CAINC5N,102,"114","    Fishing, hunting and trapping ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "40000","Oklahoma",6,CAINC5N,103,"115","    Support activities for agriculture and forestry ","Thousands of dollars",89444,89508,99819,131874,145411,168325,138820,137539,150131,207519,190944,186211,178175,178357,199623,217230,227399,245479,236873,272449,264206,264057
 "40000","Oklahoma",6,CAINC5N,200,"21","   Mining, quarrying, and oil and gas extraction ","Thousands of dollars",2224180,2097060,3791330,6228021,9313269,12056811,9964066,16664608,8915605,9773953,11914282,13250964,14984459,16275066,9394940,5371082,8453223,9954906,12154199,8574168,12550292,16052122
 "40000","Oklahoma",6,CAINC5N,201,"211","    Oil and gas extraction ","Thousands of dollars",1223751,1163441,2703084,4875221,7552024,9666251,7281481,13474399,6627723,7263848,7987381,9060194,10420959,11332305,5335020,2362659,4773318,5653147,8394276,6261604,10505349,14154217
 "40000","Oklahoma",6,CAINC5N,202,"212","    Mining (except oil and gas) ","Thousands of dollars",211839,223323,277020,386055,534198,582109,606386,527173,519031,570433,1119092,1078649,1198419,1322120,1399956,1352207,1197353,870054,773242,720083,651059,209592
 "40000","Oklahoma",6,CAINC5N,203,"213","    Support activities for mining ","Thousands of dollars",788590,710296,811226,966745,1227047,1808451,2076199,2663036,1768851,1939672,2807809,3112121,3365081,3620641,2659964,1656216,2482552,3431705,2986681,1592481,1393884,1688313
 "40000","Oklahoma",6,CAINC5N,300,"22","   Utilities ","Thousands of dollars",901000,916675,892934,899959,913855,989802,1165641,1252895,1249141,1235504,1368866,1579788,1557478,1827857,1638120,1592830,1479178,1499388,1739552,1494188,1447022,1425547
 "40000","Oklahoma",6,CAINC5N,400,"23","   Construction ","Thousands of dollars",3838600,3819001,3941211,4103326,4415261,4968256,4960764,5244681,5378989,6084117,6466003,7011801,7264101,7303020,7336336,7003365,6969293,7221012,7727102,7767440,8035255,8362368
 "40000","Oklahoma",6,CAINC5N,401,"236","    Construction of buildings ","Thousands of dollars",912946,1016023,977277,953138,1000158,1103462,1146824,1353076,1603427,1839012,2041830,2139950,1959506,1738882,1690515,1691801,1569709,1512519,1620222,1719197,1831298,1975874
 "40000","Oklahoma",6,CAINC5N,402,"237","    Heavy and civil engineering construction ","Thousands of dollars",633320,570858,546399,520096,574366,629351,660411,728967,731880,804484,833572,990215,1276473,1314396,1231847,1112387,1220144,1413795,1508701,1415388,1482959,1494267
 "40000","Oklahoma",6,CAINC5N,403,"238","    Specialty trade contractors ","Thousands of dollars",2292334,2232120,2417535,2630092,2840737,3235443,3153529,3162638,3043682,3440621,3590601,3881636,4028122,4249742,4413974,4199177,4179440,4294698,4598179,4632855,4720998,4892227
 "40000","Oklahoma",6,CAINC5N,500,"31-33","   Manufacturing ","Thousands of dollars",7848035,7408468,7494845,7978267,9068944,10214126,10382809,11041110,9117355,8786735,8864303,9340008,9944135,10100527,10227054,9454238,10251994,11061499,11367845,10662772,10536969,11870268
 "40000","Oklahoma",6,CAINC5N,510,"321,327-339","    Durable goods manufacturing ","Thousands of dollars",5067242,4794125,4739646,4945451,5188057,5682041,5958553,6255243,5335534,5171182,5710174,6480707,6784844,7177048,7080008,6451160,6616057,7131973,7354385,6878940,6837261,7263875
 "40000","Oklahoma",6,CAINC5N,511,"321","     Wood product manufacturing ","Thousands of dollars",159872,164144,171324,174491,186449,181086,174400,155741,119215,98463,99118,98661,114193,113937,132473,142531,165080,122564,139280,130464,139120,135095
 "40000","Oklahoma",6,CAINC5N,512,"327","     Nonmetallic mineral product manufacturing ","Thousands of dollars",377506,375399,390311,412528,428098,447919,458623,463398,404799,394997,388898,405851,423330,448153,487911,486072,494575,487673,499313,532184,553716,569628
 "40000","Oklahoma",6,CAINC5N,513,"331","     Primary metal manufacturing ","Thousands of dollars",197028,163517,181677,213021,238335,266414,274793,317502,223642,228053,291829,305033,290978,258576,240553,220043,258372,280102,280913,258149,270974,303827
 "40000","Oklahoma",6,CAINC5N,514,"332","     Fabricated metal product manufacturing ","Thousands of dollars",1170126,1112575,988434,1031216,1087968,1239308,1295103,1468020,1249033,1204450,1339277,1585579,1662304,1826304,1755168,1549441,1601003,1754103,1837247,1710780,1647449,1779002
 "40000","Oklahoma",6,CAINC5N,515,"333","     Machinery manufacturing ","Thousands of dollars",1270012,1131179,1174990,1278116,1421169,1599413,1818979,1949245,1724324,1660882,1932898,2237950,2355049,2553250,2421671,2028580,2072271,2187364,2217124,1904567,1828575,2044462
 "40000","Oklahoma",6,CAINC5N,516,"334","     Computer and electronic product manufacturing ","Thousands of dollars",563822,398520,386497,346717,346954,372622,409057,409509,381163,352153,341355,402110,390761,338682,355490,373069,383998,376747,384612,385088,410435,349379
 "40000","Oklahoma",6,CAINC5N,517,"335","     Electrical equipment, appliance, and component manufacturing ","Thousands of dollars",133377,138513,141726,153656,159541,166736,174710,177364,178125,194407,193506,195806,193799,205185,220742,227036,228580,253982,266004,240498,274710,272244
 "40000","Oklahoma",6,CAINC5N,518,"3361-3363","     Motor vehicles, bodies and trailers, and parts manufacturing ","Thousands of dollars",602206,728544,719530,686298,627972,606367,502754,464967,333458,315888,324106,348536,352007,397004,(D),(D),(D),(D),(D),(D),(D),(D)
 "40000","Oklahoma",6,CAINC5N,519,"3364-3466,3369","     Other transportation equipment manufacturing ","Thousands of dollars",289944,249657,264740,309986,321714,395576,446970,446166,405946,430001,507840,593678,687280,713320,(D),(D),(D),(D),1008016,(D),931151,1007946
 "40000","Oklahoma",6,CAINC5N,521,"337","     Furniture and related product manufacturing ","Thousands of dollars",109886,105739,100887,106864,111528,114170,102609,105317,66134,59065,72281,82085,84226,91045,101311,100909,103953,103345,(D),117702,(D),(D)
 "40000","Oklahoma",6,CAINC5N,522,"339","     Miscellaneous manufacturing ","Thousands of dollars",193463,226338,219530,232558,258329,292430,300555,298014,249695,232823,219066,225418,230917,231592,219478,208686,183701,229869,243324,264897,277294,255959
 "40000","Oklahoma",6,CAINC5N,530,"311-316,322-326","    Nondurable goods manufacturing ","Thousands of dollars",2780793,2614343,2755199,3032816,3880887,4532085,4424256,4785867,3781821,3615553,3154129,2859301,3159291,2923479,3147046,3003078,3635937,3929526,4013460,3783832,3699708,4606393
 "40000","Oklahoma",6,CAINC5N,531,"311","     Food manufacturing ","Thousands of dollars",690154,713742,760816,823032,844801,848408,823086,837988,870733,892817,833818,830229,836348,925025,927123,965127,1016921,1069320,1109829,1212947,1287250,1442889
 "40000","Oklahoma",6,CAINC5N,532,"312","     Beverage and tobacco product manufacturing ","Thousands of dollars",110487,98009,93681,103444,115333,123429,133395,147331,145242,149993,145833,145799,145676,155048,162172,165996,167309,165686,150844,170240,180362,160986
 "40000","Oklahoma",6,CAINC5N,533,"313","     Textile mills ","Thousands of dollars",3905,3442,2261,3300,3213,4217,4362,4444,4667,5282,5119,6612,6029,4977,4876,4964,5068,4476,7123,8710,10310,9955
 "40000","Oklahoma",6,CAINC5N,534,"314","     Textile product mills ","Thousands of dollars",23823,19790,17578,19311,22803,23417,24568,14969,19232,21225,18790,20737,21615,22562,22579,24489,24135,22216,23096,33637,26970,24748
 "40000","Oklahoma",6,CAINC5N,535,"315","     Apparel manufacturing ","Thousands of dollars",75186,66457,53644,36742,37033,37167,39856,37121,34906,38797,41342,34855,33558,33801,33574,35901,28604,28008,29251,29174,30554,31640
 "40000","Oklahoma",6,CAINC5N,536,"316","     Leather and allied product manufacturing ","Thousands of dollars",10495,8586,8535,7646,8021,7483,13045,13674,12514,12828,15430,16447,17251,18724,18190,15909,7598,6460,6785,8717,10202,8392
