GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "22000","Louisiana",5,CAINC5N,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",114767385,118194270,122009868,127386860,137162443,144684366,158432952,170008643,165305617,173007343,178350916,187190681,189741336,197729803,198425901,197411933,203454869,212320756,219278027,233715013,252319196,250170566
 "22000","Louisiana",5,CAINC5N,20,"...","Population (persons) 2/","Number of persons",4477875,4497267,4521042,4552238,4576628,4302665,4375581,4435586,4491648,4544800,4577075,4603574,4628228,4648811,4670563,4685605,4678606,4670052,4664558,4651664,4627098,4590241
 "22000","Louisiana",5,CAINC5N,30,"...","Per capita personal income (dollars) ","Dollars",25630,26281,26987,27983,29970,33627,36208,38328,36803,38067,38966,40662,40997,42533,42484,42132,43486,45464,47009,50243,54531,54501
 "22000","Louisiana",5,CAINC5N,35,"...","Earnings by place of work ","Thousands of dollars",83629559,86664450,90124407,93011813,97087164,104011002,109756480,117743424,115635778,121522248,123381938,127945450,132774464,140224445,137688821,134123656,137824857,144178731,147970939,146233701,154924361,161700448
 "22000","Louisiana",5,CAINC5N,36,"..."," Less: Contributions for government social insurance 3/","Thousands of dollars",8344845,8663307,8914290,9202326,9429986,10062289,10732399,11398616,11361589,11720280,10831306,11162976,13007411,13558011,13807008,13759738,14117909,14848833,15113867,15123634,15860306,17141627
 "22000","Louisiana",5,CAINC5N,37,"...","  Employee and self-employed contributions for government social insurance ","Thousands of dollars",4377263,4560460,4696123,4865339,5050692,5449770,5810730,6188511,6189476,6406005,5247220,5405611,7064326,7405831,7512761,7595406,7822752,8320889,8465143,8488892,8928620,9698652
 "22000","Louisiana",5,CAINC5N,38,"...","  Employer contributions for government social insurance ","Thousands of dollars",3967582,4102847,4218167,4336987,4379294,4612519,4921669,5210105,5172113,5314275,5584086,5757365,5943085,6152180,6294247,6164332,6295157,6527944,6648724,6634742,6931686,7442975
 "22000","Louisiana",5,CAINC5N,42,"..."," Plus: Adjustment for residence 4/","Thousands of dollars",-272042,-299177,-349136,-382865,-361640,-425326,-453337,-498343,-485707,-515711,-416017,-349923,-410027,-561568,-579681,-735957,-954184,-891184,-711948,-613736,-812670,-739917
 "22000","Louisiana",5,CAINC5N,45,"..."," Equals: Net earnings by place of residence ","Thousands of dollars",75012672,77701966,80860981,83426622,87295538,93523387,98570744,105846465,103788482,109286257,112134615,116432551,119357026,126104866,123302132,119627961,122752764,128438714,132145124,130496331,138251385,143818904
 "22000","Louisiana",5,CAINC5N,46,"..."," Plus: Dividends, interest, and rent 5/","Thousands of dollars",19471064,19119651,19727287,20310348,22147335,25600668,33268470,33874755,29406232,29231009,31269811,35044922,33426103,35016320,34693804,35080361,36492296,37843628,38850358,39277586,43417489,44384712
 "22000","Louisiana",5,CAINC5N,47,"..."," Plus: Personal current transfer receipts ","Thousands of dollars",20283649,21372653,21421600,23649890,27719570,25560311,26593738,30287423,32110903,34490077,34946490,35713208,36958207,36608617,40429965,42703611,44209809,46038414,48282545,63941096,70650322,61966950
 "22000","Louisiana",5,CAINC5N,50,"..."," Wages and salaries ","Thousands of dollars",58748984,60587314,62675064,65480047,67930589,72520835,78328245,83643315,82280185,83587939,86071759,89003009,91413674,95473885,97226371,95714548,97608816,101573963,104220099,101597584,107462796,115322360
 "22000","Louisiana",5,CAINC5N,60,"..."," Supplements to wages and salaries ","Thousands of dollars",13383096,14128954,15032378,15919473,16578676,17258493,18110907,18913520,19433931,20817624,20122983,20777793,21552419,22750686,22882254,22890968,23541387,24732044,24630614,24106687,23982652,25073513
 "22000","Louisiana",5,CAINC5N,61,"...","  Employer contributions for employee pension and insurance funds 6/","Thousands of dollars",9415514,10026107,10814211,11582486,12199382,12645974,13189238,13703415,14261818,15503349,14538897,15020428,15609334,16598506,16588007,16726636,17246230,18204100,17981890,17471945,17050966,17630538
 "22000","Louisiana",5,CAINC5N,62,"...","  Employer contributions for government social insurance ","Thousands of dollars",3967582,4102847,4218167,4336987,4379294,4612519,4921669,5210105,5172113,5314275,5584086,5757365,5943085,6152180,6294247,6164332,6295157,6527944,6648724,6634742,6931686,7442975
 "22000","Louisiana",5,CAINC5N,70,"..."," Proprietors' income 7/","Thousands of dollars",11497479,11948182,12416965,11612293,12577899,14231674,13317328,15186589,13921662,17116685,17187196,18164648,19808371,21999874,17580196,15518140,16674654,17872724,19120226,20529430,23478913,21304575
 "22000","Louisiana",5,CAINC5N,71,"...","  Farm proprietors' income ","Thousands of dollars",444161,215037,634218,586828,494336,540837,545279,348904,549763,609547,684932,937610,1304976,797639,371521,409900,563484,442561,540725,742265,903583,666037
 "22000","Louisiana",5,CAINC5N,72,"...","  Nonfarm proprietors' income ","Thousands of dollars",11053318,11733145,11782747,11025465,12083563,13690837,12772049,14837685,13371899,16507138,16502264,17227038,18503395,21202235,17208675,15108240,16111170,17430163,18579501,19787165,22575330,20638538
 "22000","Louisiana",5,CAINC5N,81,"111-112"," Farm earnings ","Thousands of dollars",659278,427133,789077,787800,669651,722369,755252,546167,744302,805395,853462,1185763,1505725,957756,603058,598067,762522,636594,687237,893178,1091244,851961
 "22000","Louisiana",5,CAINC5N,82,"..."," Nonfarm earnings ","Thousands of dollars",82970281,86237317,89335330,92224013,96417513,103288633,109001228,117197257,114891476,120716853,122528476,126759687,131268739,139266689,137085763,133525589,137062335,143542137,147283702,145340523,153833117,160848487
