DATE,A,B,C,FFR,LF
2010-06-30,0.00029193793058368556,-0.004931885354757526,0.004139109312593092,0.17666666666666667,-20.99883362932212
2010-07-31,-0.002095600912371154,-0.0040533495583883195,0.0036075545903715422,0.18258064516129033,-21.105154204207885
2010-08-31,-0.006631010633421752,-0.0003009027103946238,0.0013991047854453598,0.18935483870967743,-22.11075792518899
2010-09-30,-0.006591950399725377,-0.016435678071703208,0.005526366483094236,0.19466666666666665,-22.28906902542629
2010-10-31,0.0011727530873084646,0.00025491345826189615,0.009456159636547667,0.19129032258064516,-21.744028742890873
2010-11-30,0.00597899033952487,0.0057944657400739175,0.01089584848808034,0.19433333333333333,-25.514054564145965
2010-12-31,0.031511630785436395,0.022005348978797912,0.008716698995139716,0.1832258064516129,-20.934749682009322
2011-01-31,0.02089844705713695,0.015203618888055104,-0.00048787147101947426,0.16838709677419356,-19.082411678739366
2011-02-28,0.024171458389426803,0.07690135762151051,0.00831642636541563,0.15678571428571428,-18.114953284510616
2011-03-31,0.032554145315634386,0.079792248497073,0.013691149734011532,0.13870967741935483,-18.13825494915682
2011-04-30,0.033050908774947985,0.04142132225610062,0.008627852242238276,0.098,-18.760024234999932
2011-05-31,0.028166886007340963,0.027886004578695278,0.007204759820933937,0.09387096774193548,-17.79971446737652
2011-06-30,0.028954513152044115,0.03117763118893535,0.006726944232658738,0.09200000000000001,-18.620932190966506
2011-07-31,0.01436265524953484,0.013612795288304724,0.005887367131867549,0.07096774193548387,-17.69736090777645
2011-08-31,-0.0029968957198622803,-0.01014515018679063,0.0033648165969504262,0.09580645161290323,-17.680521682355632
2011-09-30,-0.0015580722361594468,-0.0075537617927903256,0.005499734657895772,0.084,-17.704875657217176
2011-10-31,-0.0010739858147594816,3.7911098479170846e-05,0.003259942525143167,0.0706451612903226,-16.13232550648462
2011-11-30,-0.010114314690644832,-0.012359022128320518,0.012493345296433311,0.081,-14.559090073629074
2011-12-31,0.022885222213071543,0.0054354200804347386,0.010534560598470577,0.07161290322580646,-13.802748281469732
2012-01-31,0.007790087827297398,0.008060267195084236,0.003075706167456893,0.08193548387096775,-12.376124892456321
2012-02-29,0.00546846811270818,0.020093643509024872,0.009773843901052182,0.10379310344827586,-12.402944679729355
2012-03-31,-0.014666247093408913,-0.014655563642243408,0.013762746318681351,0.1267741935483871,-11.730285597426054
2012-04-30,-0.006461249837158789,-0.005816824710910495,0.004383774099014914,0.13933333333333334,-11.756543593176788
2012-05-31,-0.004319542758814521,-0.008865609882592551,0.0033497693050774657,0.15580645161290324,-11.808394708822233
2012-06-30,0.0026425393264339903,0.000878650754675192,0.00440884853816037,0.16166666666666668,-11.833202522401045
2012-07-31,-0.0018157133745297926,0.011012908936619326,0.0046892923577903645,0.15645161290322582,-11.874340343022721
2012-08-31,-0.008028380189594841,0.0010946495383894472,0.001893101770272132,0.13225806451612904,-11.299734670427876
2012-09-30,-0.006333752863790565,-0.02127577582994533,0.009385754502418742,0.14433333333333334,-9.365975088218228
2012-10-31,0.0029479074962495133,0.006491658574306669,0.007283365825363042,0.15838709677419355,-9.302917176103193
2012-11-30,0.011051841728871636,0.01331172435159722,0.0126088853758759,0.16066666666666668,-8.755642818760755
2012-12-31,0.015111103372385415,0.010934409204196527,0.006658046798906803,0.16451612903225807,-10.045265305140566
2013-01-31,0.022115971926906397,0.02429239360416524,0.0029240202773141988,0.14258064516129032,-10.77374038369459
2013-02-28,0.03404322954048844,0.037090344209556037,0.003873333963366754,0.14500000000000002,-8.942551633219194
2013-03-31,0.03272911512894261,0.031038943106374006,0.008353625249071683,0.1435483870967742,-7.887832074894527
2013-04-30,0.02903099674865217,0.02579725010339473,0.0034574104907854064,0.145,-8.54869222183213
2013-05-31,0.027718610307863045,0.034334214756849946,0.005589139720557412,0.10903225806451612,-7.993065835168377
2013-06-30,0.024743006924154543,0.026780531836415378,0.003930954283012156,0.09366666666666666,-7.9414606546138655
2013-07-31,0.027568638406185286,0.027541633621881445,0.005772655597925613,0.09258064516129033,-6.862589881958904
2013-08-31,0.026300413959036817,0.03229076626482019,0.001851440283257233,0.08290322580645161,-6.320946950434665
2013-09-30,0.017111020783628916,0.025561239472214226,0.0062610236456839274,0.08,-6.3442233352179995
2013-10-31,0.02864238768199634,0.0289998276987653,0.005866154442784044,0.08709677419354839,-6.384281574056344
2013-11-30,0.02532386158021005,0.02614905454687033,0.006096057636277408,0.08433333333333333,-4.936109513472783
2013-12-31,0.023809093550799076,0.008889427770903069,0.007703830289944591,0.08516129032258064,-4.063970108810093
2014-01-31,0.01809188083160862,0.0029546086495386703,0.0010929693530190576,0.07161290322580646,-3.779099189500104
2014-02-28,0.017028416034495564,0.027746129852502577,0.004781461826093292,0.06642857142857143,-4.234154916455746
2014-03-31,0.015850300025043396,0.013602479367968101,0.019248565725480837,0.07806451612903226,-4.150368743436961
2014-04-30,0.016726911991314708,0.011462909846374103,0.006747708278965092,0.09033333333333333,-2.3309222855418543
2014-05-31,0.01189339241007481,-0.004896594925558162,0.004572259809404677,0.08709677419354837,-2.6096663867683714
2014-06-30,0.006820582685053367,0.009465478676107253,0.0026822451674801684,0.09566666666666666,-2.0420258048946405
2014-07-31,0.009858896143887463,0.010179230729526978,0.0042506494611833645,0.09096774193548386,-2.310056010065516
2014-08-31,0.004986247471695293,0.021305105144191927,0.0020823555219173784,0.08806451612903225,-2.068027468917058
2014-09-30,0.004345084465340321,-0.006351415950366146,0.0025359985270192453,0.08833333333333333,-1.5441589535415217
2014-10-31,0.0074714081118152365,-0.011850039917495891,0.002525758271893608,0.08903225806451612,-1.1940039088096408
2014-11-30,0.004211534337423828,-0.04370005444344649,0.011872832035367153,0.09200000000000001,-1.473495776021886
2014-12-31,0.0018568515705315036,0.02681457261138398,0.013053832531290332,0.12258064516129032,-1.116589964020815
2015-01-31,0.002280189801734167,0.020776440274040908,0.00507401962822307,0.11483870967741935,-1.4459479341470214
2015-02-28,-0.0023875031784292844,-0.04495768281034174,0.005839542358358152,0.11071428571428572,-1.0341912577233123
2015-03-31,-0.0017950439782445926,0.04831268179465198,0.010020408244091783,0.11290322580645161,-0.9293522908854328
2015-04-30,-0.001333821215395048,0.007119931190137763,0.003803164149039695,0.12466666666666668,-0.9598819407823065
2015-05-31,-0.0006229915497755201,-0.027471510800317844,0.0034087439156031962,0.12322580645161291,-1.3670472445593997
2015-06-30,-0.00011268472542091956,-0.007574060861545107,0.0011632431531065635,0.129,-0.8973104200048925
2015-07-31,0.00199444462644216,0.010557401885483486,0.002644218146545363,0.13032258064516128,-0.9300677979699793
2015-08-31,-0.0007864943436075578,0.005739330057341618,0.0038454552340825288,0.13806451612903226,-0.7804157334446596
2015-09-30,5.0751609947496945e-05,0.011107758512761023,0.0063934178722862,0.136,-0.6975507416628215
2015-10-31,0.0023829142989431062,0.007912020505216333,0.005445764715977575,0.1235483870967742,-0.8218265782675268
2015-11-30,-0.00200834406507866,-0.013338158868430483,0.008275109667077452,0.11766666666666666,-0.9030823576625036
2015-12-31,-3.101657343584918e-05,-0.04358994185330012,0.008554098405363142,0.24064516129032257,-0.8750797182115058
2016-01-31,0.0008090138243765921,-0.011299851506032965,0.0016152172342547289,0.3429032258064516,-0.4599634236913172
2016-02-29,-0.0009075644207072742,0.020822126796321783,0.002568433479313015,0.37517241379310345,-0.42687513152332274
2016-03-31,-0.0003299621770747052,0.006665919238272977,0.011127594669004814,0.362258064516129,-0.49950919675815847
2016-04-30,0.0006306437390684039,-0.0065626321258314135,0.00538721413952814,0.3653333333333333,-0.48577210619460764
2016-05-31,-0.003240092918261439,-0.009443087785745874,0.0043923067490379,0.36516129032258066,-0.2758101150612714
2016-06-30,-0.0007570330761286215,-0.002871314945814163,0.004475367700526256,0.37766666666666665,-0.31638316885289963
2016-07-31,0.0006309808155897656,-0.013951266029902598,0.004225314933083979,0.3916129032258065,-0.20000788072043266
2016-08-31,-0.0011814709035267157,0.011648263258589253,0.00045310516897956177,0.3967741935483871,-0.158746827846512
2016-09-30,-6.117556889151388e-05,-0.021397421505380265,0.004027415604462625,0.39633333333333337,-0.23082967424176437
2016-10-31,-0.0015264024605947668,-0.044835095269972314,0.003775045442520053,0.3964516129032258,-0.10221728545270575
2016-11-30,-0.0011047305389642048,0.016023892197059908,0.008588139642958126,0.4066666666666666,-0.06112621264145315
2016-12-31,0.0011786116493794907,-0.02742652429487258,0.0072392094498683335,0.54,-0.034244813931064315
2017-01-31,-0.0011736058021352136,0.017932037515121735,0.0034781097959291074,0.6496774193548387,-0.014756611308026635
2017-02-28,0.0008015662412255153,0.04111231532678339,5.0511201617808865e-05,0.6567857142857143,-0.002846738795808345
2017-03-31,0.0019459121257252576,0.028912795664652435,0.014819352926513929,0.7861290322580645,-0.014446230919877866
2017-04-30,0.0022532396275405375,-0.00901282475013332,0.008057002463024432,0.896,-0.022268772514102288
2017-05-31,-0.0019269035514906108,-0.01245392013044011,0.0056293706867966975,0.9074193548387097,-0.06034103898481503
2017-06-30,0.0001260294326037581,-0.003078068555614877,0.00454122802735224,1.04,0.007034307176666629
2017-07-31,-8.670727904558362e-06,0.008626446022082845,0.004735876881658996,1.1506451612903223,-0.07449227999177148
2017-08-31,-0.001352625191499257,0.02974756685953217,0.0017236595164336066,1.1570967741935483,-0.18633171769658302
2017-09-30,-0.0007347871296392583,-0.009120751775407498,0.008275348458347764,1.153333333333333,-0.12161292368696179
2017-10-31,0.0006608094786422214,-0.011577929030750056,0.0031433879966575873,1.1538709677419354,0.042026643912649556
2017-11-30,-0.0027560148684742103,0.02011027243378294,0.005584422385762622,1.157,0.05874897189347253
2017-12-31,-0.000872439456372831,-0.014616110792127657,0.0077667964465382155,1.3016129032258066,0.156793853138311
2018-01-31,-0.0019388148393915117,-0.006826676503015605,0.00422658764590178,1.414516129032258,0.29314354566492273
2018-02-28,-0.00513408883505484,0.007890768686316108,0.0030611731191791947,1.4175,0.1892484723227837
2018-03-31,-0.003624430060513717,-0.014237998010951713,0.010314254238791953,1.5061290322580645,0.35162029755062746
2018-04-30,-0.003883126107579571,-0.01952849763639719,0.004224280213596998,1.6923333333333332,0.3455980558327529
2018-05-31,-0.008891528919349412,-0.014131741953550048,0.006641541291450892,1.7,0.6224591989061382
2018-06-30,-0.006231627547565566,-0.006634564901171203,0.0062756713215721405,1.8196666666666665,0.3403000842529136
2018-07-31,-0.006695971887959118,-0.008859842238832627,0.004675222987873262,1.91,0.6193167739927417
2018-08-31,-0.011611573204691084,-0.009385307964379308,0.0015273909158288745,1.9148387096774193,0.6021952505731867
2018-09-30,-0.007816755503311512,-0.006914630800274324,0.008284969352014393,1.9546666666666668,0.7696249809038798
2018-10-31,-0.008861259703843771,-0.010987724763353413,0.0027355072936261493,2.187741935483871,0.5905430865395139
2018-11-30,-0.010897140996434018,-0.012748128969210626,0.006763793128180318,2.197666666666667,0.5918748556684644
2018-12-31,-0.009561430451704211,-0.021987216993759162,0.0031040121950507427,2.274193548387097,0.44617867047982745
2019-01-31,-0.008169302284800395,-0.015946748503585795,0.0016586873968238436,2.4,0.29891709057013277
2019-02-28,-0.011832997601235462,0.0019700322770468404,-0.0011362367223366476,2.4,0.5001830745196008
2019-03-31,-0.009522112669907656,0.008314821475202905,0.00669850433490371,2.4051612903225807,0.42967022980574743
2019-04-30,-0.008018984550977493,-0.028435376150023117,0.004148109466847849,2.423666666666667,0.8265915965297894
2019-05-31,-0.01573197900474632,-0.012922766803747265,0.003364249132123298,2.390967741935484,0.7707825836311635
2019-06-30,-0.007674255684586129,0.009295543441069753,0.003189726148251637,2.377666666666667,0.8221229247636496
2019-07-31,-0.010026771496079334,-0.0044375828356617575,0.005244170014917948,2.4029032258064515,0.6413525927308458
2019-08-31,-0.008099312125231961,0.00339881215779414,0.0012685595080190737,2.1258064516129034,0.6662472163263402
2019-09-30,0.009313406872340835,-0.021223823793539154,0.007715077711463181,2.043,0.9596918804768031
2019-10-31,0.04159682600747061,0.015521959843194821,0.0038632643953233625,1.8296774193548386,0.7591731583088009
2019-11-30,0.018085690916830544,0.019122438843290013,0.009066622471228136,1.5533333333333335,0.6245668393943912
2019-12-31,0.017980412805458812,0.03290072930850663,0.004837488098098142,1.550967741935484,0.6709306921253696
2020-01-31,0.010478279790291367,0.004687667811527518,0.0026297421080023753,1.5506451612903225,0.9274803742415689
2020-02-29,0.002542462418240632,0.0034507290914440603,-0.0016693614917526745,1.5831034482758621,0.9772203171804987
