DATE,A,B,C,FFR,LF
2006-02-28,0.0009185514873699674,-0.0004987036322425809,-0.006278509813044231,0.20626728110599135,-0.0499922562259698
2006-03-31,0.009076550192583355,0.005569599100242684,0.006332083868329619,0.09792626728110498,0.05360248802114344
2006-04-30,-0.006471936551582402,-0.00755124227961268,-0.0024328744041968164,0.2009784946236568,0.10058034872754319
2006-05-31,0.005855935750803454,0.005304469802892342,0.0026865027172480183,0.1499892473118276,0.09907644664728588
2006-06-30,-0.0009372318122995438,-0.004439032107434571,-0.004758606215076178,0.05067741935483827,0.18558762179304178
2006-07-31,-0.0032608907544933174,-0.0008622889041856041,0.0020494822743239993,0.24416129032258116,-0.12310489936908203
2006-08-31,-0.0038997540623686433,-0.0011121355109935394,-0.004954885646585971,0.011290322580644663,0.1493843339031008
2006-09-30,0.00291133689470513,0.0030847225049814853,0.004010137168325656,0.008215053763440672,0.05926953274657376
2006-10-31,0.006151796388358832,-0.0016047935788172651,-0.0015094275584530692,-0.009505376344085548,-0.022083372474856144
2006-11-30,0.004015850912931995,0.009347612588808119,0.008445632501025813,0.0005053763440860948,-0.2705332330683668
2006-12-31,-0.004991042748807573,0.0034406421557786615,0.0028823207828292396,-0.007602150537634245,0.1149992352998383
2007-01-31,-0.006913812787686879,-0.016533276989735057,-0.011502975836599205,0.010322580645160784,-0.030834563137578486
2007-02-28,0.008641628921372657,0.0008338111627903544,-0.0037264939238417227,0.010541474654377936,0.1350653577499944
2007-03-31,-0.005583354799911788,0.00474881951469186,0.005528735529988893,-0.002154377880184022,-0.07253479526973677
2007-04-30,-0.002674897649272978,0.0014579422269278552,0.0002957703184733873,-0.0071075268817200055,-0.19896105320068352
2007-05-31,0.010681581458369394,0.0007204094234634084,0.0008964045493282669,0.0038817204301073716,0.0541405626695281
2007-06-30,-0.018622825483983974,-0.0014603184155301818,-0.0004554350275070007,0.0004516129032259286,-0.1801940782910258
2007-07-31,0.013304934729891471,0.00023802451253374102,0.0024433833438539665,0.004387096774192578,-0.055021587412160136
2007-08-31,-0.007976263788950888,-0.0012088805254784063,-0.007979546773133173,-0.2361290322580638,0.050656443714648475
2007-09-30,0.017159433607858432,-0.003499539205845892,0.0037933127053548787,-0.0842580645161295,-0.04466872116669772
2007-10-31,-0.014142782600975679,0.004587303995993608,0.001959085597320609,-0.18251612903225833,0.022024531330615327
2007-11-30,0.010569797775634271,0.0044409936647475945,0.005425127808121211,-0.26881720430107503,0.07732013653982381
2007-12-31,-0.010337865961769666,-0.002902954108916944,-0.007057595560474361,-0.24215053763440775,-0.0016557636505069029
2008-01-31,0.010847918442602023,-0.011384600039008319,-0.004107066866187559,-0.3041935483870972,-0.12689420183936234
2008-02-29,-0.024886127622025356,0.006589437809038756,-2.5656040241628375e-05,-0.9596329254727478,-0.022930381733935665
2008-03-31,0.024233977415224928,0.005535754102496071,0.006317072273846591,-0.37036707452725226,-0.017212705800475035
2008-04-30,-0.013513415941718065,-0.007577539084246965,-0.0060375216607404525,-0.331989247311828,0.008131805455526352
2008-05-31,0.011314060184545838,0.008772749785658007,0.007916642353799297,-0.2999462365591399,-0.23046255899458054
2008-06-30,-0.004587671148662764,0.0011618366408363556,0.0016715283120500857,0.022612903225806447,-0.22223776331307926
2008-07-31,0.009080818914700473,0.0014931560381832298,0.0023478819222528813,0.0086774193548389,-0.3142900061613957
2008-08-31,-0.011505714725059235,-0.007352604174684529,-0.007932084575885234,-0.013225806451612865,-0.6549843938155125
2008-09-30,0.10762215339775594,0.06999791669178457,0.0034372071516486358,-0.18478494623655917,-0.05108144813652782
2008-10-31,0.4294248028612042,0.15179972671814213,0.013918383907395082,-0.8423118279569893,-1.2760126614768739
2008-11-30,-0.3208780242740783,0.015867915457416615,-0.0005827729113647706,-0.5816881720430107,-1.3074078126771975
2008-12-31,-0.18087048517025472,-0.09394714125213355,-0.0016010908894381615,-0.23250537634408608,-2.5532133481806554
2009-01-31,-0.12437916605437138,-0.11742988260237297,-0.006443970061922322,-0.0009677419354838512,-3.138286685303549
2009-02-28,0.011029056970460971,-0.11888397296281283,-0.0004557275721888132,0.06794930875576036,-3.2281627228081042
2009-03-31,0.13118318500470494,0.14524991866702308,-0.00160482083184732,-0.04149769585253457,-3.210870639974246
2009-04-30,0.01413741226216736,0.00894249313258122,-0.004401979068105355,-0.03031182795698925,-2.0197831816931853
2009-05-31,-0.06238721790082913,-0.04989103578561149,-0.000623266592446825,0.027086021505376368,-3.722744631970336
2009-06-30,-0.042102983248687664,-0.06527707649311054,-5.1283646487654266e-05,0.028913978494623654,-1.1868472333563176
2009-07-31,0.019819785279349134,0.04684624889385525,-9.025068971890704e-05,-0.0505268817204301,-0.2687732144300483
2009-08-31,0.023465111573671038,0.028000860275298578,-0.0008489569739591474,0.004516129032258037,-0.8868576569614248
2009-09-30,0.035681620018975124,0.029507909592515702,0.0010727665919985085,-0.01365591397849461,-1.7636754762903628
2009-10-31,-0.01818862035500146,0.020833814007270135,0.0001605138720393029,-0.028602150537634402,-0.9881941930421121
2009-11-30,-0.021334277608170638,-0.027732611426635856,0.0006224316017311438,0.0009354838709677293,1.1838636830430929
2009-12-31,0.015895073926065706,-0.04380324720037265,0.0034020306568880443,-0.0009354838709677293,0.1302097902969095
2010-01-31,-0.0017563027458038505,-0.01630803475053888,-0.009930094830185254,-0.008064516129032265,1.1224608685024293
2010-02-28,-0.011762920773744412,0.0740233876290155,0.009802734218948395,0.016428571428571417,-0.0174214445988774
2010-03-31,0.008610811754449443,-0.07547912348120889,-0.0007378264360822229,0.03808755760368665,-0.9817753658692112
2010-04-30,-0.00026719289036414295,-0.014880380071671695,-0.0030297084570518606,0.033817204301075265,-0.131919087715481
2010-05-31,-0.009750878153443665,0.030811145401717255,-0.00011237366787320013,0.002311827956989254,2.946789695088235
2010-06-30,-0.003164259668876568,-0.00388884753699692,0.001554100143592585,-0.02397849462365592,1.776734916989195
2010-07-31,-0.0023875388429548394,0.0008785357963692064,-0.00053155472222155,0.005913978494623662,-0.10632057488576407
2010-08-31,-0.004535409721050598,0.0037524468479936957,-0.0022084498049261825,0.006774193548387097,-1.0056037209811066
2010-09-30,3.9060233696375235e-05,-0.016134775361308584,0.004127261697648876,0.005311827956989229,-0.17831110023729835
2010-10-31,0.007764703487033842,0.016690591529965104,0.003929793153453431,-0.003376344086021499,0.5450402825354175
2010-11-30,0.004806237252216405,0.005539552281812021,0.0014396888515326722,0.0030430107526881744,-3.770025821255093
2010-12-31,0.025532640445911525,0.016210883238723994,-0.002179149492940624,-0.011107526881720425,4.579304882136643
2011-01-31,-0.010613183728299447,-0.006801730090742808,-0.00920457046615919,-0.014838709677419348,1.8523380032699563
2011-02-28,0.0032730113322898546,0.06169773873345541,0.008804297836435104,-0.011601382488479278,0.9674583942287498
2011-03-31,0.008382686926207583,0.0028908908755624907,0.005374723368595902,-0.018076036866359446,-0.023301664646204756
2011-04-30,0.0004967634593135983,-0.03837092624097238,-0.005063297491773255,-0.04070967741935483,-0.6217692858431114
2011-05-31,-0.004884022767607021,-0.013535317677405345,-0.0014230924213043394,-0.004129032258064519,0.9603097676234107
2011-06-30,0.0007876271447031513,0.0032916266102400726,-0.0004778155882751989,-0.0018709677419354726,-0.8212177235899851
2011-07-31,-0.014591857902509275,-0.017564835900630626,-0.000839577100791189,-0.02103225806451614,0.9235712831900571
2011-08-31,-0.01735955096939712,-0.023757945475095354,-0.002522550534917123,0.024838709677419357,0.016839225420817172
2011-09-30,0.0014388234837028335,0.0025913883940003046,0.0021349180609453455,-0.011806451612903224,-0.024353974861544003
2011-10-31,0.00048408642139996516,0.007591672891269496,-0.002239792132752605,-0.013354838709677408,1.5725501507325568
2011-11-30,-0.00904032887588535,-0.012396933226799689,0.009233402771290145,0.010354838709677405,1.5732354328555456
2011-12-31,0.032999536903716375,0.017794442208755257,-0.0019587846979627344,-0.00938709677419354,0.7563417921593416
2012-01-31,-0.015095134385774145,0.002624847114649498,-0.007458854431013684,0.010322580645161283,1.426623389013411
2012-02-29,-0.002321619714589218,0.012033376313940636,0.0066981377335952885,0.021857619577308113,-0.026819787273034024
2012-03-31,-0.020134715206117093,-0.03474920715126828,0.00398890241762917,0.022981090100111234,0.6726590823033014
2012-04-30,0.008204997256250124,0.008838738931332912,-0.009378972219666437,0.012559139784946244,-0.02625799575073451
2012-05-31,0.002141707078344268,-0.0030487851716820558,-0.0010340047939374486,0.016473118279569904,-0.05185111564544442
2012-06-30,0.006962082085248511,0.009744260637267743,0.0010590792330829046,0.00586021505376344,-0.024807813578812343
2012-07-31,-0.004458252700963783,0.010134258181944134,0.0002804438196299941,-0.005215053763440863,-0.04113782062167637
2012-08-31,-0.006212666815065049,-0.009918259398229878,-0.0027961905875182325,-0.02419354838709678,0.5746056725948456
2012-09-30,0.0016946273258042766,-0.02237042536833478,0.00749265273214661,0.012075268817204304,1.9337595822096478
2012-10-31,0.009281660360040078,0.027767434404252,-0.0021023886770557,0.014053763440860206,0.06305791211503475
2012-11-30,0.008103934232622123,0.0068200657772905515,0.005325519550512858,0.0022795698924731322,0.5472743573424381
2012-12-31,0.0040592616435137785,-0.0023773151474006937,-0.0059508385769690975,0.0038494623655913884,-1.2896224863798107
2013-01-31,0.007004868554520982,0.013357984399968714,-0.003734026521592604,-0.021935483870967748,-0.728475078554025
2013-02-28,0.011927257613582043,0.012797950605390795,0.0009493136860525553,0.0024193548387096975,1.8311887504753965
2013-03-31,-0.0013141144115458303,-0.00605140110318203,0.004480291285704929,-0.0014516129032258185,1.054719558324667
2013-04-30,-0.0036981183802904383,-0.005241693002979275,-0.004896214758286277,0.0014516129032257907,-0.660860146937603
2013-05-31,-0.0013123864407891261,0.008536964653455215,0.002131729229772006,-0.03596774193548387,0.5556263866637536
2013-06-30,-0.0029756033837085027,-0.007553682920434568,-0.0016581854375452565,-0.01536559139784946,0.05160518055451124
2013-07-31,0.0028256314820307438,0.0007611017854660673,0.0018417013149134576,-0.0010860215053763306,1.0788707726549616
2013-08-31,-0.0012682244471484694,0.004749132642938747,-0.00392121531466838,-0.00967741935483872,0.5416429315242386
2013-09-30,-0.0091893931754079,-0.0067295267926059665,0.0044095833624266945,-0.002903225806451609,-0.02327638478333416
2013-10-31,0.011531366898367423,0.003438588226551076,-0.0003948692028998835,0.007096774193548386,-0.040058238838344806
2013-11-30,-0.00331852610178629,-0.0028507731518949697,0.00022990319349336374,-0.002763440860215058,1.4481720605835617
2013-12-31,-0.0015147680294109733,-0.017259626775967263,0.0016077726536671832,0.0008279569892473138,0.8721394046626898
2014-01-31,-0.0057172127191904565,-0.005934819121364399,-0.006610860936925533,-0.013548387096774181,0.28487091930998876
2014-02-28,-0.0010634647971130562,0.024791521202963906,0.003688492473074234,-0.005184331797235028,-0.4550557269556421
2014-03-31,-0.001178116009452168,-0.014143650484534476,0.014467103899387546,0.011635944700460824,0.08378617301878499
2014-04-30,0.0008766119662713123,-0.002139569521593998,-0.012500857446515745,0.012268817204301077,1.8194464578951068
2014-05-31,-0.004833519581239898,-0.016359504771932265,-0.002175448469560415,-0.0032365591397849613,-0.27874410122651705
2014-06-30,-0.005072809725021443,0.014362073601665415,-0.001890014641924509,0.00856989247311829,0.5676405818737309
2014-07-31,0.0030383134588340965,0.000713752053419725,0.0015684042937031961,-0.004698924731182802,-0.2680302051708754
2014-08-31,-0.00487264867219217,0.011125874414664949,-0.002168293939265986,-0.002903225806451609,0.24202854114845795
2014-09-30,-0.0006411630063549723,-0.027656521094558073,0.00045364300510186695,0.0002688172043010806,0.5238685153755362
2014-10-31,0.0031263236464749156,-0.0054986239671297454,-1.0240255125637532e-05,0.0006989247311827845,0.35015504473188086
2014-11-30,-0.0032598737743914086,-0.0318500145259506,0.009347073763473546,0.0029677419354838946,-0.2794918672122453
2014-12-31,-0.0023546827668923243,0.07051462705483047,0.001181000495923179,0.030580645161290304,0.3569058120010711
2015-01-31,0.00042333823120266345,-0.006038132337343072,-0.007979812903067263,-0.0077419354838709625,-0.3293579701262064
2015-02-28,-0.0046676929801634515,-0.06573412308438265,0.000765522730135082,-0.0041244239631336305,0.41175667642370906
2015-03-31,0.0005924592001846918,0.09327036460499372,0.004180865885733631,0.0021889400921658864,0.10483896683787952
2015-04-30,0.00046122276284954467,-0.04119275060451422,-0.006217244095052088,0.011763440860215066,-0.03052964989687368
2015-05-31,0.0007108296656195279,-0.03459144199045561,-0.0003944202334364988,-0.0014408602150537686,-0.40716530377709326
2015-06-30,0.0005103068243546005,0.019897449938772738,-0.0022455007624966328,0.0057741935483870965,0.46973682455450727
2015-07-31,0.0021071293518630796,0.018131462747028593,0.0014809749934387995,0.0013225806451612754,-0.03275737796508682
2015-08-31,-0.002780938970049718,-0.004818071828141868,0.0012012370875371658,0.007741935483870976,0.14965206452531965
2015-09-30,0.0008372459535550547,0.005368428455419405,0.0025479626382036713,-0.0020645161290322456,0.08286499178183815
2015-10-31,0.0023321626889956093,-0.0031957380075446906,-0.0009476531563086255,-0.012451612903225814,-0.12427583660470531
2015-11-30,-0.004391258364021766,-0.021250179373646816,0.002829344951099877,-0.00588172043010754,-0.08125577939497675
2015-12-31,0.0019773274916428107,-0.030251782984869635,0.0002789887382856904,0.12297849462365591,0.02800263945099779
2016-01-31,0.0008400303978124413,0.03229009034726715,-0.006938881171108413,0.10225806451612904,0.41511629452018856
2016-02-29,-0.0017165782450838662,0.03212197830235475,0.000953216245058286,0.03226918798665185,0.03308829216799447
2016-03-31,0.000577602243632569,-0.014156207558048806,0.0085591611896918,-0.012914349276974435,-0.07263406523483573
2016-04-30,0.0009606059161431091,-0.01322855136410439,-0.005740380529476674,0.0030752688172042686,0.013737090563550824
2016-05-31,-0.003870736657329843,-0.0028804556599144604,-0.0009949073904902406,-0.00017204301075263162,0.20996199113333625
2016-06-30,0.0024830598421328176,0.006571772839931711,8.306095148835624e-05,0.012505376344085994,-0.04057305379162823
2016-07-31,0.001388013891718387,-0.011079951084088435,-0.000250052767442277,0.013946236559139846,0.11637528813246698
2016-08-31,-0.0018124517191164813,0.02559952928849185,-0.0037722097641044172,0.005161290322580614,0.04126105287392065
2016-09-30,0.0011202953346352018,-0.03304568476396952,0.0035743104354830635,-0.00044086021505373996,-0.07208284639525236
2016-10-31,-0.001465226891703253,-0.02343767376459205,-0.0002523701619425722,0.00011827956989240995,0.12861238878905862
2016-11-30,0.000421671921630562,0.06085898746703222,0.004813094200438073,0.01021505376344084,0.041091072811252606
2016-12-31,0.0022833421883436955,-0.043450416491932486,-0.0013489301930897923,0.13333333333333341,0.026881398710388832
