DATE,$FFR$ Diff,$C/A$ Diff,$LF$ Diff,$U_{Loss}$ Diff,$\pi_{Loss}$ Diff
2009-06-30,-1.7946666666666666,-47.77493266638555,-29.37505406137653,27.69,-1.6850540613765308
2009-07-31,-1.8538709677419356,-46.62469347279118,-28.95919474534546,27.01,-1.949194745345456
2009-08-31,-1.836129032258064,-46.88706889355299,-28.816898510722663,26.949999999999996,-1.866898510722664
2009-09-30,-1.6649999999999994,-39.592042246816746,-30.859422436618537,29.23000000000001,-1.6294224366185257
2009-10-31,-0.8512903225806452,-7.035124768476692,-30.19461097337313,29.75,-0.44461097337313005
2009-11-30,-0.26866666666666655,1.8627221253224775,-26.989635181162427,26.970000000000002,-0.019635181162427018
2009-12-31,-0.03709677419354834,2.1548765390114966,-23.41552069742967,23.92,0.5044793025703302
2010-01-31,-0.04419354838709681,-2.7448315497667366,-18.098177022351862,19.20000000000001,1.1018229776481472
2010-02-28,-0.09571428571428575,-6.627663552272438,-14.003621467439608,15.150000000000002,1.1463785325603928
2010-03-31,-0.016129032258064502,-4.804712154235432,-11.238239469958621,12.72000000000001,1.4817605300413903
2010-04-30,0.04800000000000007,-2.3905553506654087,-8.821469304081358,9.810000000000002,0.9885306959186471
2010-05-31,0.023225806451612985,-2.305634971241858,-0.9451348403164381,2.199999999999992,1.2548651596835538
2010-06-30,-0.02966666666666662,-3.8483366438583317,2.532202310335453,-1.0899999999999963,1.4422023103354578
2010-07-31,0.026774193548387143,-4.478689826770555,2.6983739361901904,-1.0899999999999963,1.6083739361901914
2010-08-31,0.029032258064516286,-3.9280445026153856,2.590208963218231,-1.1099999999999959,1.4802089632182347
2010-09-30,0.04800000000000004,-1.6923530074542228,4.524500956952316,-3.3900000000000077,1.1345009569523077
2010-10-31,0.07322580645161304,-0.44390922094989094,6.570790773956951,-6.839999999999996,-0.2692092260430472
2010-11-30,0.07533333333333339,-0.26811659459743,0.7892111559538648,-1.1699999999999946,-0.38078884404613045
2010-12-31,0.06516129032258072,-0.7179051939666863,6.068115781636962,-6.719999999999995,-0.6518842183630321
2011-01-31,0.0583870967741935,-0.7607349478333845,6.959851495144992,-7.63000000000001,-0.67014850485502
2011-02-28,0.030357142857142833,-1.4564161020772204,8.11169274638517,-8.640000000000008,-0.5283072536148371
2011-03-31,-0.02580645161290329,-1.8777507949889127,9.242327251013641,-9.810000000000002,-0.5676727489863616
2011-04-30,-0.10033333333333339,-2.387238448540728,8.592721449235732,-8.800000000000004,-0.20727855076427384
2011-05-31,-0.10677419354838719,-3.135680630020687,6.265727194142258,-6.359999999999996,-0.0942728058577407
2011-06-30,-0.08466666666666667,-4.10327396859234,3.174819490399294,-3.1500000000000057,0.024819490399287797
2011-07-31,-0.11161290322580646,-4.638859890184648,4.370271765219087,-4.160000000000004,0.2102717652190824
2011-08-31,-0.09354838709677431,-4.736528153762819,5.563364896797918,-5.25,0.3133648967979182
2011-09-30,-0.11066666666666668,-4.9786842954868575,5.720654191316516,-5.25,0.47065419131651515
2011-10-31,-0.12064516129032268,-5.164562295374175,6.902404666791838,-6.119999999999997,0.7824046667918405
2011-11-30,-0.11333333333333337,-4.535233056354365,13.222846180446393,-12.480000000000011,0.7428461804463825
2011-12-31,-0.1116129032258065,-4.04981329563676,8.731324717961218,-7.840000000000007,0.8913247179612105
2012-01-31,-0.08645161290322578,-3.3571808990792036,8.289820985875952,-7.5199999999999925,0.769820985875958
2012-02-29,-0.052992610837438406,-2.568547309430002,7.129869571037144,-6.5099999999999945,0.6198695710371502
2012-03-31,-0.011935483870967739,-0.7684827322218197,7.979163447818976,-7.3600000000000065,0.6191634478189697
2012-04-30,0.04133333333333333,0.5788236111589526,8.734617244225433,-8.370000000000005,0.36461724422542996
2012-05-31,0.061935483870967784,1.6574371627339346,7.556070922835389,-7.3600000000000065,0.19607092283538335
2012-06-30,0.06966666666666665,2.5387027449273702,8.50928153852314,-8.370000000000005,0.13928153852313685
2012-07-31,0.08548387096774183,3.096568188887254,7.379468109577431,-7.3600000000000065,0.019468109577426826
2012-08-31,0.036451612903225725,3.2561549069234914,8.082954798162245,-8.190000000000001,-0.10704520183775736
2012-09-30,0.06033333333333328,3.623951837948951,10.487566432507345,-10.56,-0.07243356749265428
2012-10-31,0.08774193548387094,3.6397532920749853,8.652930859871374,-8.600000000000007,0.052930859871367454
2012-11-30,0.07966666666666672,2.867587371800113,7.452940154383979,-7.469999999999995,-0.017059845616014847
2012-12-31,0.09290322580645152,2.987484580248527,4.943879829527214,-5.039999999999997,-0.09612017047278269
2013-01-31,0.06064516129032263,2.403063006777707,2.3217288552436273,-2.4900000000000055,-0.16827114475637667
2013-02-28,0.04120689655172417,1.0822823831205852,4.618806149050428,-4.800000000000004,-0.18119385094957507
2013-03-31,0.01677419354838708,-0.8947345326782852,5.134102455463179,-5.3899999999999935,-0.2558975445368145
2013-04-30,0.005666666666666598,-2.243471177193797,4.345547659531672,-4.679999999999996,-0.334452340468326
2013-05-31,-0.046774193548387175,-3.3287973365148957,5.092342480306577,-5.3899999999999935,-0.2976575196934156
2013-06-30,-0.06800000000000002,-4.124403556573348,5.161232503520262,-5.3899999999999935,-0.22876749647973316
2013-07-31,-0.06387096774193542,-5.122646460650692,6.564100580948825,-6.749999999999995,-0.18589941905117052
2013-08-31,-0.04935483870967733,-6.328387536776113,6.515565357585645,-6.569999999999997,-0.05443464241435245
2013-09-30,-0.06433333333333328,-7.308159242531126,4.0969758166797945,-4.1999999999999975,-0.10302418332020417
2013-10-31,-0.07129032258064513,-8.217395665836236,3.9872900504702677,-4.1999999999999975,-0.21270994952973019
2013-11-30,-0.0763333333333334,-8.88800867074227,5.161520367099103,-5.279999999999999,-0.11847963290089704
2013-12-31,-0.07935483870967734,-9.049942429580799,7.899735019889377,-7.920000000000002,-0.020264980110624345
2014-01-31,-0.0709677419354839,-8.811534358672258,9.194395068593169,-9.240000000000002,-0.04560493140683372
2014-02-28,-0.07857142857142857,-8.01797125887584,6.312572560485399,-6.4,-0.08742743951460213
2014-03-31,-0.06548387096774189,-7.002215863549576,5.0390962542101585,-4.959999999999999,0.07909625421015923
2014-04-30,-0.0546666666666666,-6.365302257640597,8.363444205823992,-8.119999999999997,0.24344420582399495
2014-05-31,-0.021935483870967748,-5.792085690345843,7.2336102770236765,-6.960000000000001,0.2736102770236752
2014-06-30,0.0020000000000000434,-5.186695430657949,8.021465939837855,-7.840000000000002,0.1814659398378538
2014-07-31,-0.0016129032258064696,-4.605471929575113,6.235989780177043,-6.049999999999998,0.18598978017704476
2014-08-31,0.005161290322580614,-3.8729659183786254,5.923969668122592,-5.830000000000004,0.0939696681225887
2014-09-30,0.008333333333333304,-3.5693116898523627,6.7415295461670794,-6.630000000000001,0.11152954616707877
2014-10-31,0.0019354838709676886,-2.977288800947104,7.400387889236125,-7.350000000000001,0.05038788923612364
2014-11-30,0.0076666666666667105,-2.1465762540832642,5.097820548411139,-5.170000000000003,-0.07217945158886233
2014-12-31,0.03741935483870962,-1.3176910430228546,4.5657644392445755,-4.730000000000002,-0.1642355607554261
2015-01-31,0.043225806451612905,-0.7156668726108641,3.666805813704688,-3.8699999999999974,-0.2031941862953096
2015-02-28,0.044285714285714275,-0.10243500655252191,4.943500618035286,-5.040000000000001,-0.09649938196471491
2015-03-31,0.034838709677419366,0.1502151418469957,5.094633735372549,-5.33,-0.2353662646274511
2015-04-30,0.034333333333333285,0.6038929556190347,2.5346226897806865,-2.88,-0.3453773102193134
2015-05-31,0.036129032258064506,0.9433645584849941,2.2728200304362143,-2.7300000000000004,-0.45717996956378637
2015-06-30,0.03333333333333324,1.1041629383307665,2.295786099493403,-2.719999999999999,-0.42421390050659596
2015-07-31,0.0393548387096774,1.2883914159273893,2.8009981343341144,-3.4000000000000004,-0.5990018656658865
2015-08-31,0.04999999999999999,1.5148549758818675,2.699093180699045,-3.1999999999999993,-0.5009068193009538
2015-09-30,0.04766666666666673,1.762638201448624,2.110042658824468,-2.610000000000001,-0.49995734117553325
2015-10-31,0.034516129032258064,2.0008337753818566,1.3556207546817682,-1.8900000000000006,-0.5343792453182324
2015-11-30,0.025666666666666685,2.0981148621002603,1.5562642959751534,-2.0300000000000002,-0.47373570402484666
2015-12-31,0.11806451612903242,2.03924865193148,1.082028274522337,-1.5599999999999987,-0.477971725477662
2016-01-31,0.22806451612903234,1.9821475472275125,2.2237551488897216,-2.250000000000001,-0.026244851110279355
2016-02-29,0.2644581280788176,1.847664000081938,1.4376953458495487,-1.4399999999999995,-0.002304654150450447
2016-03-31,0.24935483870967715,1.8581546436131262,0.9914009183658503,-0.9600000000000011,0.03140091836584935
2016-04-30,0.2406666666666666,1.8554747196031443,0.9041156721681836,-0.7500000000000018,0.15411567216818173
2016-05-31,0.2419354838709676,1.979572162456222,2.1790228359069523,-1.919999999999999,0.2590228359069534
2016-06-30,0.2486666666666668,2.110872656739467,1.1325346058279118,-0.8799999999999989,0.2525346058279128
2016-07-31,0.26129032258064544,2.2084763628779456,1.2746087315750074,-0.8000000000000007,0.47460873157500694
2016-08-31,0.258709677419355,2.1203197934049314,0.902805012149187,-0.3999999999999987,0.5028050121491883
2016-09-30,0.2603333333333334,2.0595295841410817,0.4863180559442877,0.0,0.4863180559442877
2016-10-31,0.2729032258064517,2.1398443862334595,0.8666412285559235,-0.1899999999999994,0.6766412285559241
2016-11-30,0.28900000000000003,2.1422230587408286,1.3744273871711945,-0.7199999999999991,0.6544273871711952
2016-12-31,0.29935483870967733,2.07571810643908,1.2397359705803062,-0.5099999999999998,0.7297359705803066
2017-01-31,0.306774193548387,2.207022370374382,0.5798069819914394,-0.1499999999999994,0.4298069819914401
2017-02-28,0.28161330049261096,2.0717467477627025,0.8039856252606365,-0.450000000000001,0.3539856252606354
2017-03-31,0.4238709677419357,2.143989897939491,1.1243025957773574,-0.8399999999999997,0.2843025957773575
2017-04-30,0.5306666666666666,2.190201323279368,1.1550021315089536,-0.9599999999999993,0.1950021315089544
2017-05-31,0.5422580645161291,2.2043442271374047,0.6120465032185061,-0.4799999999999994,0.13204650321850672
2017-06-30,0.6623333333333332,2.1874587524914446,0.8791418846797633,-0.7200000000000008,0.1591418846797625
2017-07-31,0.7590322580645157,2.2355292606853965,0.5553553489162659,-0.5499999999999998,0.005355348916266128
2017-08-31,0.7603225806451608,2.2897143738533146,0.49628707945000244,-0.6500000000000004,-0.1537129205499979
2017-09-30,0.7569999999999999,2.4728407908799213,0.8866758258875875,-0.96,-0.07332417411241228
2017-10-31,0.7574193548387096,2.3858364017348563,0.7392266343523528,-0.8000000000000007,-0.060773365647647945
2017-11-30,0.7503333333333331,2.3606582822318813,0.41473558762933876,-0.4500000000000002,-0.035264412370661434
2017-12-31,0.7616129032258068,2.4679403335697856,0.4314709951553426,-0.4800000000000003,-0.04852900484465776
2018-01-31,0.7648387096774203,2.5343656334232136,0.42757631552031905,-0.49000000000000027,-0.06242368447968126
2018-02-28,0.7607142857142866,2.8585042655924653,0.3164819862742232,-0.34999999999999964,-0.03351801372577647
2018-03-31,0.7200000000000002,2.9350630997395726,0.2613803414102637,-0.16000000000000028,0.10138034141026336
2018-04-30,0.7963333333333346,3.03825816397557,0.3386618937591697,-0.25,0.08866189375916975
2018-05-31,0.7925806451612912,3.36328955408797,0.3322239180924572,-0.20000000000000034,0.13222391809245684
2018-06-30,0.7796666666666661,3.688361536084777,0.18696804849778417,-0.0899999999999999,0.09696804849778429
2018-07-31,0.759354838709676,3.963010995724325,0.3156932225583266,-0.12999999999999998,0.18569322255832663
2018-08-31,0.7577419354838719,4.370130021840062,0.4458402018333444,-0.20000000000000034,0.24584020183334404
2018-09-30,0.8013333333333341,4.692929546305635,0.30477359967920536,-0.12999999999999998,0.1747735996792054
2018-10-31,1.0338709677419358,5.072500043953767,0.1382428649025676,-0.05,0.08824286490256761
2018-11-30,1.0406666666666682,5.497881398935441,0.17550789983161394,-0.08000000000000014,0.09550789983161381
2018-12-31,0.9725806451612906,5.71353794297756,0.10117998600392739,-0.01999999999999995,0.08117998600392744
2019-01-31,0.9854838709677414,5.90319491810704,0.04460629533839283,0.0,0.04460629533839283
2019-02-28,0.9824999999999986,6.058367076088466,-0.013671533751632825,-0.05,-0.06367153375163281
2019-03-31,0.8990322580645156,6.242243881760231,-0.1579392360827273,-0.04000000000000007,-0.19793923608272737
2019-04-30,0.7313333333333323,6.470894211452048,-0.006143922946883341,-0.0899999999999999,-0.09614392294688325
2019-05-31,0.6909677419354836,6.731326057222461,-0.11053049417453459,-0.04999999999999983,-0.1605304941745344
2019-06-30,0.5580000000000016,6.741658192549409,0.07564328236938866,-0.15999999999999992,-0.08435671763061126
2019-07-31,0.49290322580645274,6.997504885223179,0.03380308527717239,-0.11999999999999986,-0.08619691472282745
2019-08-31,0.21096774193548296,6.914902684730784,0.027492737615103312,-0.04999999999999983,-0.02250726238489652
2019-09-30,0.08833333333333226,6.200631190375674,0.0758513555718863,-0.1600000000000001,-0.0841486444281138
2019-10-31,-0.35806451612903256,4.019188800441135,0.04444142460160653,-0.11999999999999986,-0.07555857539839332
2019-11-30,-0.6443333333333348,2.8964988176156794,-0.07015717929771653,-0.11999999999999986,-0.1901571792977164
2019-12-31,-0.7232258064516144,1.7937157613808665,0.01556496971690809,-0.1499999999999999,-0.1344350302830918
2020-01-31,-0.8493548387096785,1.0400894879953455,0.23043774037179424,-0.25,-0.019562259628205767
2020-02-29,-0.816896551724138,0.4043489741216888,0.3114434951599173,-0.20999999999999994,0.10144349515991738
2020-03-31,-1.7529032258064512,-3.8293371193474854,-0.09641079471094793,0.20000000000000034,0.10358920528905241
2020-04-30,-2.3746666666666667,-13.928069081997652,-117.81162975286881,116.73000000000002,-1.0816297528687955
2020-05-31,-2.3409677419354846,-16.96499469063816,-87.42649777892849,86.58000000000001,-0.8464977789284827
2020-06-30,-2.300000000000001,-17.79629251967249,-51.24328092767412,50.56999999999999,-0.6732809276741225
2020-07-31,-2.3103225806451606,-17.50371532655139,-39.01691638913871,38.59999999999999,-0.4169163891387177
2020-08-31,-2.0306451612903222,-17.62258164167033,-19.680240298127398,19.450000000000003,-0.2302402981273928
2020-09-30,-1.9529999999999996,-17.535848127469343,-14.792427850320864,14.69,-0.10242785032086504
2020-10-31,-1.7396774193548386,-15.985044069000853,-8.82705117957505,8.570000000000002,-0.25705117957504886
2020-11-30,-1.4669999999999999,-15.611542318786931,-7.642935627094272,7.450000000000001,-0.19293562709427162
2020-12-31,-1.460967741935483,-15.303063933154114,-7.588985688630526,7.450000000000001,-0.13898568863052527
2021-01-31,-1.4654838709677411,-14.854127122584629,-5.733717251962434,5.539999999999999,-0.19371725196243533
2021-02-28,-1.5073891625615756,-15.067610083299613,-5.344140177801528,5.090000000000001,-0.25414017780152653
2021-03-31,-0.5825806451612903,-11.8759004385989,-3.753210286777069,3.84,0.08678971322293125
2021-04-30,0.020000000000000004,-2.255056669724432,114.57989306261105,-112.23000000000002,2.3498930626110344
2021-05-31,0.008064516129032272,-0.21795882410900447,86.36902507997024,-83.25000000000001,3.1190250799702284
2021-06-30,0.00033333333333335213,-0.28762825450108664,50.06940750469715,-46.8,3.2694075046971625
2021-07-31,0.005483870967741944,-1.7301444821557084,39.47710708002136,-36.47999999999999,2.99710708002137
2021-08-31,-0.0029032258064515815,-2.3522227563541485,20.662493495015642,-17.92,2.7424934950156366
2021-09-30,-0.010666666666666644,-2.6756821463555127,16.839839076521738,-13.8,3.0398390765217393
2021-10-31,-0.010967741935483846,-2.7230453476272736,12.90256355961893,-8.050000000000002,4.852563559618926
