GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "36000","New York",2,CAINC5N,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",709417581,707561130,717555330,749469308,777653227,836022632,899609888,920456535,906188251,943392743,995231357,1039791605,1051798103,1090000795,1137082289,1176654694,1255776700,1298669006,1343066325,1405028826,1508135064,1483802284
 "36000","New York",2,CAINC5N,20,"...","Population (persons) 2/","Number of persons",19082838,19137800,19175939,19171567,19132610,19104631,19132335,19212436,19307066,19419964,19600908,19757479,19892169,20002008,20088855,20150838,20190489,20222664,20222325,20108296,19857492,19677151
 "36000","New York",2,CAINC5N,30,"...","Per capita personal income (dollars) ","Dollars",37176,36972,37420,39093,40645,43760,47020,47909,46936,48579,50775,52628,52875,54495,56603,58392,62196,64218,66415,69873,75948,75407
 "36000","New York",2,CAINC5N,35,"...","Earnings by place of work ","Thousands of dollars",572190478,568727600,574045385,600342956,620176352,664219316,712655457,717954304,695908232,732491226,762547281,792648274,814758168,843185214,873804878,901819007,955902952,1003389831,1040381040,1031853130,1111161478,1161900185
 "36000","New York",2,CAINC5N,36,"..."," Less: Contributions for government social insurance 3/","Thousands of dollars",56439048,57155524,58926166,61838183,64650205,68655528,72722824,75367905,73056401,74797877,68955972,70723016,83139466,87657879,91579133,93811661,99231510,102943460,107449809,105472212,114106061,123498687
 "36000","New York",2,CAINC5N,37,"...","  Employee and self-employed contributions for government social insurance ","Thousands of dollars",28105928,28340392,29128709,30595323,32264914,34497719,36884896,38248016,37334025,38201799,31057433,31645340,42447785,44560442,46644155,48269125,51507168,54149195,56759162,55645081,59611865,65281244
 "36000","New York",2,CAINC5N,38,"...","  Employer contributions for government social insurance ","Thousands of dollars",28333120,28815132,29797457,31242860,32385291,34157809,35837928,37119889,35722376,36596078,37898539,39077676,40691681,43097437,44934978,45542536,47724342,48794265,50690647,49827131,54494196,58217443
 "36000","New York",2,CAINC5N,42,"..."," Plus: Adjustment for residence 4/","Thousands of dollars",-33136832,-30982718,-31588117,-36268338,-40254975,-46885441,-55940458,-56406163,-44017796,-50278440,-53994952,-56408931,-56318334,-60207018,-62456141,-64053221,-69829328,-76616647,-87091720,-94765237,-98308968,-110161384
 "36000","New York",2,CAINC5N,45,"..."," Equals: Net earnings by place of residence ","Thousands of dollars",482614598,480589358,483531102,502236435,515271172,548678347,583992175,586180236,578834035,607414909,639596357,665516327,675300368,695320317,719769604,743954125,786842114,823829724,845839511,831615681,898746449,928240114
 "36000","New York",2,CAINC5N,46,"..."," Plus: Dividends, interest, and rent 5/","Thousands of dollars",119590305,110386009,112520916,116359091,132056518,149851104,171935144,177205024,155292270,153506437,170002433,189986918,190663799,204651420,217281595,227645263,247800948,260837078,267146898,255156911,275771612,281338584
 "36000","New York",2,CAINC5N,47,"..."," Plus: Personal current transfer receipts ","Thousands of dollars",107212678,116585763,121503312,130873782,130325537,137493181,143682569,157071275,172061946,182471397,185632567,184288360,185833936,190029058,200031090,205055306,221133638,214002204,230079916,318256234,333617003,274223586
 "36000","New York",2,CAINC5N,50,"..."," Wages and salaries ","Thousands of dollars",404771436,394943984,401268289,426321771,446774444,481725942,523272288,534651950,496972900,518034712,537604594,553659189,564960114,601062805,627434227,641265920,675944501,708902641,741367611,733942035,797652377,854673051
 "36000","New York",2,CAINC5N,60,"..."," Supplements to wages and salaries ","Thousands of dollars",85538860,88844511,94362381,99796406,105193867,109594532,116325682,121272769,122078287,126507660,128802866,132859157,141068251,142665475,148696228,148725002,157007772,166018377,172245038,172655802,180639412,183955169
 "36000","New York",2,CAINC5N,61,"...","  Employer contributions for employee pension and insurance funds 6/","Thousands of dollars",57205740,60029379,64564924,68553546,72808576,75436723,80487754,84152880,86355911,89911582,90904327,93781481,100376570,99568038,103761250,103182466,109283430,117224112,121554391,122828671,126145216,125737726
 "36000","New York",2,CAINC5N,62,"...","  Employer contributions for government social insurance ","Thousands of dollars",28333120,28815132,29797457,31242860,32385291,34157809,35837928,37119889,35722376,36596078,37898539,39077676,40691681,43097437,44934978,45542536,47724342,48794265,50690647,49827131,54494196,58217443
 "36000","New York",2,CAINC5N,70,"..."," Proprietors' income 7/","Thousands of dollars",81880182,84939105,78414715,74224779,68208041,72898842,73057487,62029585,76857045,87948854,96139821,106129928,108729803,99456934,97674423,111828085,122950679,128468813,126768391,125255293,132869689,123271965
 "36000","New York",2,CAINC5N,71,"...","  Farm proprietors' income ","Thousands of dollars",409605,76278,290654,509375,578564,383365,637831,871104,350757,928429,1312745,1069670,1428757,1385206,686315,408080,803579,369766,1106611,1047851,1253826,1585921
 "36000","New York",2,CAINC5N,72,"...","  Nonfarm proprietors' income ","Thousands of dollars",81470577,84862827,78124061,73715404,67629477,72515477,72419656,61158481,76506288,87020425,94827076,105060258,107301046,98071728,96988108,111420005,122147100,128099047,125661780,124207442,131615863,121686044
 "36000","New York",2,CAINC5N,81,"111-112"," Farm earnings ","Thousands of dollars",930241,712000,873678,1087003,1059091,922831,1311847,1527998,952590,1519857,1835415,1821238,2209243,2211975,1376374,1184987,1566740,1058088,1669716,1645441,1835186,2442888
 "36000","New York",2,CAINC5N,82,"..."," Nonfarm earnings ","Thousands of dollars",571260237,568015600,573171707,599255953,619117261,663296485,711343610,716426306,694955642,730971369,760711866,790827036,812548925,840973239,872428504,900634020,954336212,1002331743,1038711324,1030207689,1109326292,1159457297
 "36000","New York",2,CAINC5N,90,"113-814","  Private nonfarm earnings ","Thousands of dollars",484174407,477591682,478787316,499882211,515985436,556654300,599326917,598670954,572955418,604331936,634778644,664497521,678888090,705833181,733411165,761164502,809641642,841950345,873392397,860640941,933471198,981206716
 "36000","New York",2,CAINC5N,100,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",228932,225311,235203,264330,286923,328354,266991,267341,253500,309333,284612,319841,319766,342269,407748,411650,417596,368777,378271,441231,501377,527912
 "36000","New York",2,CAINC5N,101,"113","    Forestry and logging ","Thousands of dollars",105696,101639,99911,108763,124758,128270,85004,60485,35034,45503,48922,73377,78800,96469,119916,119396,94583,49310,39456,51156,85362,85694
 "36000","New York",2,CAINC5N,102,"114","    Fishing, hunting and trapping ","Thousands of dollars",7027,7087,11823,22218,19769,22174,15642,13397,13719,19824,19306,20216,17781,17366,22617,24209,24537,21562,21299,23969,22721,24817
 "36000","New York",2,CAINC5N,103,"115","    Support activities for agriculture and forestry ","Thousands of dollars",116209,116585,123469,133349,142396,177910,166345,193459,204747,244006,216384,226248,223185,228434,265215,268045,298476,297905,317516,366106,393294,417401
 "36000","New York",2,CAINC5N,200,"21","   Mining, quarrying, and oil and gas extraction ","Thousands of dollars",922936,947116,708343,681593,496167,814484,1175524,2242883,1440313,974897,1582864,1532284,1730645,1610548,679719,988128,2252470,2490975,1296864,1289172,2249406,3263158
 "36000","New York",2,CAINC5N,201,"211","    Oil and gas extraction ","Thousands of dollars",28216,26140,9975,2587,35640,276138,519041,1487126,769786,547617,1130700,1154447,1428791,1247738,259250,569184,1793717,2058666,947264,790862,1553212,2362500
 "36000","New York",2,CAINC5N,202,"212","    Mining (except oil and gas) ","Thousands of dollars",873205,899331,675291,652835,430081,497541,606096,659986,616787,357887,341893,292076,253849,302469,355978,381494,426243,331842,294119,456132,654838,857281
 "36000","New York",2,CAINC5N,203,"213","    Support activities for mining ","Thousands of dollars",21515,21645,23077,26171,30446,40805,50387,95771,53740,69393,110271,85761,48005,60341,64491,37450,32510,100467,55481,42178,41356,43377
 "36000","New York",2,CAINC5N,300,"22","   Utilities ","Thousands of dollars",4089183,4479103,4640911,5600251,5179982,5441517,5133432,5422360,5068349,5199854,5494788,5346719,5645202,6125437,6336114,6338051,7535841,9215485,10167310,12344755,11997476,10577231
 "36000","New York",2,CAINC5N,400,"23","   Construction ","Thousands of dollars",24272454,24599314,25319819,25854460,26403641,28386901,30178244,31670966,30848881,30827446,30944980,32577957,33963421,36142872,39067771,41163215,43341104,45007187,47207053,43604956,45611314,47369124
 "36000","New York",2,CAINC5N,401,"236","    Construction of buildings ","Thousands of dollars",6729740,7024430,6965964,6460168,6635090,7076699,7806454,8711548,8683428,8041073,7756886,8768371,9244577,9736218,10709123,11498401,12621355,12983632,13324166,11803788,12066463,12832465
 "36000","New York",2,CAINC5N,402,"237","    Heavy and civil engineering construction ","Thousands of dollars",2353359,2515353,2552183,2399475,2318905,2441076,2604590,3037628,3446938,3847559,3656328,3416101,3573699,3805736,4207150,4217494,3982554,4170455,4200630,4269759,4525712,4925363
 "36000","New York",2,CAINC5N,403,"238","    Specialty trade contractors ","Thousands of dollars",15189355,15059531,15801672,16994817,17449646,18869126,19767200,19921790,18718515,18938814,19531766,20393485,21145145,22600918,24151498,25447320,26737195,27853100,29682257,27531409,29019139,29611296
 "36000","New York",2,CAINC5N,500,"31-33","   Manufacturing ","Thousands of dollars",40718412,38893610,38458766,38909147,38736373,39155316,40198525,39770455,35724718,35676460,36068905,37073200,37238880,37161509,39638515,38919708,39566206,39953016,40000197,39182374,40995511,43909194
 "36000","New York",2,CAINC5N,510,"321,327-339","    Durable goods manufacturing ","Thousands of dollars",24635133,23740389,22979723,22992107,23325012,24006896,24677682,24468666,21876315,21419725,22060654,22652427,22675305,22628893,24059576,23588732,23921747,24556615,24659967,23833305,24797686,26182983
 "36000","New York",2,CAINC5N,511,"321","     Wood product manufacturing ","Thousands of dollars",405952,390544,384056,430320,464778,456053,453876,429327,344498,345211,368535,464135,587030,611493,679559,633542,559054,556016,553670,551288,651984,772019
 "36000","New York",2,CAINC5N,512,"327","     Nonmetallic mineral product manufacturing ","Thousands of dollars",1130965,1054754,1015662,1033046,1052977,1078043,1120253,1128954,974886,976266,993114,1025573,1064253,1097816,1135626,1161927,1216379,1282687,1301094,1248880,1361549,1521665
 "36000","New York",2,CAINC5N,513,"331","     Primary metal manufacturing ","Thousands of dollars",1006193,941524,846963,802053,817369,867547,885258,955337,752482,737446,822163,846499,805258,829670,821581,812983,873258,953034,957709,867404,938915,1042917
 "36000","New York",2,CAINC5N,514,"332","     Fabricated metal product manufacturing ","Thousands of dollars",3210038,3045097,2991405,3084712,3117307,3232371,3332630,3428143,3059324,3059543,3219371,3401977,3441962,3494320,3578232,3633638,3703162,3794384,3900895,3817297,3926045,4075377
 "36000","New York",2,CAINC5N,515,"333","     Machinery manufacturing ","Thousands of dollars",4149402,3858273,3585546,3572828,3592781,3677491,3803148,3936778,3699386,3601585,3813134,3735510,3781811,3792345,4117136,3654456,3643749,3599917,3594919,3371989,3336266,3455247
 "36000","New York",2,CAINC5N,516,"334","     Computer and electronic product manufacturing ","Thousands of dollars",6965588,6535085,6402298,6542327,6684398,6853288,7025103,7097229,6723657,6555034,6616688,6945923,6522997,6337045,6912374,6786670,6975223,7245713,7123241,7065711,7151451,7672656
 "36000","New York",2,CAINC5N,517,"335","     Electrical equipment, appliance, and component manufacturing ","Thousands of dollars",1036765,995750,988035,983914,1037143,1079772,1100087,1122377,1066516,1086465,1094583,1117906,1110913,1161173,1189133,1218449,1197288,1251996,1287077,1484004,1505059,1531790
